2119,32001,7,31.423481,104.803191,23777
759,3001,10,31.475341,104.765687,23779
1456,39001,43,31.484418,104.740386,23781
759,3001,10,31.475341,104.765687,23782
2119,32001,7,31.423481,104.803191,23798
3037,71001,5,31.462232,104.753112,23798
1456,39001,43,31.484418,104.740386,23803
1609,4001,35,31.417775,104.776215,23837
1615,4001,26,31.360586,104.816736,23839
903,43001,5,31.482606,104.750203,23842
764,3001,4,31.499037,104.769723,23844
1442,39001,50,31.466889,104.687425,23851
777,3001,27,31.46518,104.739521,23862
2105,44001,15,31.465045,104.777731,23862
2105,44001,15,31.465045,104.777731,23864
1358,7001,6,31.499218,104.733478,23874
1332,75001,7,31.486984,104.732205,23799
846,27001,4,31.512315,104.722874,23896
1615,4001,26,31.360586,104.816736,23898
783,35001,19,31.46958,104.736108,23902
846,27001,4,31.512315,104.722874,23906
846,27001,4,31.512315,104.722874,23910
2285,46001,18,31.494698,104.785153,23912
846,27001,4,31.512315,104.722874,23914
1609,4001,36,31.421447,104.773568,23920
1609,4001,36,31.421447,104.773568,23922
775,3001,32,31.470891,104.753899,23927
1609,4001,36,31.421447,104.773568,23926
846,27001,4,31.512315,104.722874,23930
1627,4001,14,31.415844,104.777688,23932
1609,4001,36,31.421447,104.773568,23932
1611,4001,6,31.446001,104.755547,23932
846,27001,4,31.512315,104.722874,23936
1456,39001,6,31.480058,104.738333,23943
3096,19001,11,31.445115,104.748802,23941
1456,39001,6,31.480058,104.738333,23946
1495,6001,4,31.49403,104.738781,23962
1329,13001,24,31.473378,104.723728,23965
1358,7001,7,31.502353,104.731959,23964
2001,20003,29,31.456105,104.728493,23967
759,3001,12,31.471195,104.757379,23978
1358,7001,7,31.502353,104.731959,23980
777,3001,28,31.462854,104.741327,23982
2317,23001,18,31.557338,104.721955,23982
777,3001,28,31.462854,104.741327,23986
2317,23001,18,31.557338,104.721955,23997
1615,4001,49,31.365844,104.805024,24007
2040,60001,1,31.459765,104.714701,24011
761,3001,9,31.479319,104.768071,24016
1615,4001,49,31.365844,104.805024,24015
1615,4001,49,31.365844,104.805024,24021
1456,39001,7,31.475376,104.738281,24026
1615,4001,49,31.365844,104.805024,24027
1456,39001,7,31.475376,104.738281,24029
1615,4001,49,31.365844,104.805024,24028
1615,4001,49,31.365844,104.805024,24032
837,8001,25,31.500348,104.732721,24032
3086,19001,17,31.43373,104.768585,24032
766,3001,3,31.499709,104.774027,24039
1457,39001,43,31.484418,104.740386,24039
3086,19001,17,31.43373,104.768585,24041
1469,6001,7,31.480058,104.738333,24041
1615,4001,49,31.365844,104.805024,24042
1457,39001,43,31.484418,104.740386,24044
1469,6001,7,31.480058,104.738333,24043
3086,19001,17,31.43373,104.768585,24044
683,80001,18,31.508658,104.766441,24045
912,43001,4,31.485701,104.749289,24047
1457,39001,43,31.484418,104.740386,24055
1457,39001,43,31.484418,104.740386,24059
3086,19001,17,31.43373,104.768585,24063
1209,92001,8,31.467323,104.766123,24073
1403,10002,32,31.462617,104.748006,24077
1209,92001,8,31.467323,104.766123,24080
1444,39001,27,31.471353,104.682028,24081
2121,32001,6,31.419719,104.808073,24082
1803,100001,2,31.459967,104.716731,24100
766,3001,4,31.499037,104.769723,24108
2042,79001,28,31.407697,104.786961,24114
1457,39001,6,31.480058,104.738333,24115
2023,801001,4,31.471195,104.757379,24117
1617,4001,32,31.407697,104.786961,24126
1617,4001,32,31.407697,104.786961,24129
1316,20002,4,31.480058,104.738333,24131
775,3001,34,31.472862,104.763677,24135
837,8001,26,31.496073,104.734434,24144
837,8001,26,31.496073,104.734434,24148
2433,807001,3,31.463334,104.671631,24148
1444,39001,20,31.47099,104.684986,24150
3092,19001,33,31.4808,104.731774,24151
2023,801001,4,31.471195,104.757379,24154
837,8001,26,31.496073,104.734434,24159
785,35001,16,31.470921,104.757675,24181
2422,16001,38,31.434131,104.774566,24116
2439,69001,3,31.460798,104.749485,24188
1456,39001,48,31.469166,104.740528,24191
1508,58001,4,31.472329,104.762776,24196
1457,39001,6,31.480058,104.738333,24198
1457,39001,7,31.475376,104.738281,24200
1457,39001,7,31.475376,104.738281,24206
1625,4001,25,31.350243,104.821301,24207
1329,13001,27,31.480983,104.708986,24216
2096,59001,37,31.486654,104.731252,24216
3098,33001,4,31.500348,104.732721,24224
1617,4001,33,31.410887,104.783525,24230
3098,33001,4,31.500348,104.732721,24231
1461,36001,2,31.503623,104.734271,24232
1625,4001,25,31.350243,104.821301,24233
1625,4001,25,31.350243,104.821301,24241
791,35001,4,31.463877,104.729787,24249
2119,32001,12,31.464428,104.774674,24261
2132,44001,14,31.468132,104.772244,24266
2439,69001,4,31.460378,104.755772,24286
683,80001,18,31.508658,104.766441,24288
1495,6001,7,31.480058,104.738333,24290
1495,6001,7,31.480058,104.738333,24294
1425,10002,36,31.462606,104.724424,24298
1469,6001,11,31.4652,104.746671,24297
766,3001,5,31.493155,104.770946,24305
1446,39001,25,31.475901,104.674976,24304
2122,32001,5,31.421586,104.813052,24307
1495,6001,7,31.480058,104.738333,24312
2433,807001,48,31.457251,104.686783,24316
2285,46001,22,31.485806,104.771883,24321
1630,10002,30,31.455409,104.747913,24321
2122,32001,5,31.421586,104.813052,24325
2011,13001,4,31.504556,104.665212,24329
2011,13001,4,31.504556,104.665212,24333
1444,39001,51,31.466381,104.690273,24335
2011,13001,4,31.504556,104.665212,24338
1489,58001,15,31.444503,104.763694,24342
1457,39001,40,31.470635,104.738322,24347
1489,58001,15,31.444503,104.763694,24347
1206,52001,6,31.477486,104.763091,24351
1461,36001,3,31.500697,104.735919,24352
2434,807001,30,31.447785,104.744802,24353
1206,52001,6,31.477486,104.763091,24357
1442,39001,14,31.458769,104.709111,24361
783,35001,22,31.462606,104.724424,24368
683,80001,18,31.508658,104.766441,24368
2042,79001,30,31.417693,104.782307,24376
1617,4001,35,31.417775,104.776215,24379
791,35001,5,31.467252,104.735567,24383
764,3001,9,31.479319,104.768071,24384
764,3001,9,31.479319,104.768071,24386
2140,51001,6,31.483383,104.768515,24398
3076,11001,2,31.47679,104.664062,24400
3086,19001,13,31.446351,104.756429,24401
2122,32001,6,31.419719,104.808073,24402
3076,11001,2,31.47679,104.664062,24403
3086,19001,13,31.446351,104.756429,24404
1458,39001,43,31.484418,104.740386,24405
845,27001,3,31.526334,104.702472,24407
3086,19001,13,31.446351,104.756429,24407
2122,32001,6,31.419719,104.808073,24408
2140,51001,6,31.483383,104.768515,24420
845,27001,3,31.526334,104.702472,24428
1458,39001,43,31.484418,104.740386,24430
2140,51001,6,31.483383,104.768515,24438
1458,39001,6,31.480058,104.738333,24435
1238,95001,6,31.486786,104.734655,24441
845,27001,3,31.526334,104.702472,24446
3076,11001,7,31.476734,104.670884,24447
1328,20003,11,31.466889,104.687425,24453
2119,32001,13,31.465976,104.771946,24453
3076,11001,7,31.476734,104.670884,24464
837,8001,28,31.483633,104.735924,24473
2122,32001,7,31.423481,104.803191,24478
1461,36001,5,31.49403,104.738781,24482
1461,36001,5,31.49403,104.738781,24488
2140,51001,8,31.475341,104.765687,24494
2122,32001,8,31.43279,104.795741,24497
753,35001,1,31.459765,104.714701,24501
791,35001,7,31.469651,104.745191,24512
680,80001,1,31.457803,104.70681,24513
2011,13001,5,31.501282,104.671162,24518
1304,46001,6,31.462854,104.741327,24521
2011,13001,5,31.501282,104.671162,24525
2011,13001,5,31.501282,104.671162,24527
2011,13001,5,31.501282,104.671162,24532
1403,10002,36,31.462606,104.724424,24533
3086,19001,26,31.447785,104.744802,24535
2011,13001,5,31.501282,104.671162,24537
2122,32001,9,31.444273,104.790555,24536
2011,13001,5,31.501282,104.671162,24548
683,80001,18,31.508658,104.766441,24550
1614,4001,5,31.445685,104.751771,24554
2140,51001,8,31.475341,104.765687,24563
760,3001,25,31.461857,104.722473,24568
2085,38001,2,31.459967,104.716731,24569
1615,4001,32,31.407697,104.786961,24570
1637,40001,21,31.445115,104.748802,24572
2140,51001,8,31.475341,104.765687,24574
1615,4001,32,31.407697,104.786961,24574
1615,4001,32,31.407697,104.786961,24576
1316,20002,7,31.469651,104.745191,24576
1615,4001,32,31.407697,104.786961,24577
2434,807001,32,31.456313,104.738274,24578
1615,4001,32,31.407697,104.786961,24579
1483,36001,2,31.503623,104.734271,24582
1637,40001,21,31.445115,104.748802,24585
785,35001,19,31.46958,104.736108,24591
1410,10001,22,31.437865,104.766855,24593
1914,43001,4,31.485701,104.749289,24595
2023,801001,10,31.462606,104.724424,24602
3087,19001,36,31.476491,104.735255,24601
1446,39001,27,31.471353,104.682028,24602
2140,51001,8,31.475341,104.765687,24605
2082,59001,37,31.486654,104.731252,24609
2433,807001,8,31.458953,104.702881,24612
683,80001,19,31.506925,104.770133,24619
2056,8001,26,31.496073,104.734434,24623
2048,79001,2,31.457273,104.715941,24625
1458,39001,40,31.470635,104.738322,24630
849,60001,3,31.461857,104.722473,24650
1332,75001,10,31.487126,104.765813,24648
1110,12001,10,31.461488,104.732611,24653
2140,51001,8,31.475341,104.765687,24666
785,35001,20,31.469025,104.735612,24668
2427,16001,3,31.407697,104.786961,24669
770,3001,6,31.489703,104.767381,24673
2082,59001,37,31.486654,104.731252,24675
2427,16001,3,31.407697,104.786961,24678
2431,807001,25,31.449765,104.762925,24684
1346,7001,4,31.487606,104.736709,24680
1453,39001,43,31.484418,104.740386,24688
683,80001,20,31.50483,104.771508,24686
2120,32001,6,31.419719,104.808073,24689
839,8001,22,31.512315,104.722874,24689
2084,38001,8,31.481687,104.735415,24692
1453,39001,43,31.484418,104.740386,24695
1616,4001,25,31.350243,104.821301,24697
1616,4001,25,31.350243,104.821301,24700
2120,32001,6,31.419719,104.808073,24702
2440,69001,3,31.460798,104.749485,24705
1453,39001,43,31.484418,104.740386,24707
766,3001,9,31.479319,104.768071,24708
2431,807001,25,31.449765,104.762925,24715
1615,4001,34,31.414353,104.779739,24715
2440,69001,3,31.460798,104.749485,24719
1359,7001,9,31.511301,104.724088,24718
3086,19001,28,31.456313,104.738274,24719
1616,4001,25,31.350243,104.821301,24719
1352,7001,23,31.503557,104.730537,24727
2082,59001,37,31.486654,104.731252,24732
834,60001,11,31.4808,104.731774,24740
845,27001,4,31.512315,104.722874,24750
1328,20003,13,31.458769,104.709111,24753
1616,4001,52,31.351405,104.822876,24752
2433,807001,10,31.458769,104.709111,24753
2082,59001,37,31.486654,104.731252,24759
1457,39001,37,31.462606,104.724424,24758
1453,39001,6,31.480058,104.738333,24761
3096,19001,16,31.437865,104.766855,24761
2082,59001,37,31.486654,104.731252,24763
1305,46001,5,31.462334,104.737541,24764
683,80001,21,31.499037,104.769723,24769
3096,19001,16,31.437865,104.766855,24773
837,8001,31,31.469025,104.735612,24775
766,3001,10,31.475341,104.765687,24781
1483,36001,5,31.49403,104.738781,24783
1211,92001,3,31.488651,104.778365,24790
1616,4001,52,31.351405,104.822876,24790
2302,85001,25,31.491315,104.678208,24797
2120,32001,7,31.423481,104.803191,24800
2302,85001,25,31.491315,104.678208,24800
1446,39001,51,31.466381,104.690273,24803
1615,4001,35,31.417775,104.776215,24804
2317,23001,28,31.506723,104.727772,24809
3086,19001,28,31.456313,104.738274,24805
2122,32001,11,31.461843,104.779656,24813
3099,33001,5,31.496073,104.734434,24817
1446,39001,52,31.465478,104.694092,24820
1339,75001,40,31.476636,104.767293,24826
1810,100001,51,31.399685,104.781422,24828
759,3001,17,31.465042,104.732971,24831
847,27001,8,31.49679,104.734926,24834
847,27001,8,31.49679,104.734926,24837
1618,4001,5,31.445685,104.751771,24838
1329,13001,33,31.496565,104.687441,24846
766,3001,10,31.475341,104.765687,24848
762,3001,23,31.459278,104.712854,24847
2073,38001,29,31.528368,104.692038,24854
1448,39001,26,31.472827,104.674825,24854
1803,100001,8,31.448854,104.744197,24853
765,3001,12,31.471195,104.757379,24858
1446,39001,52,31.465478,104.694092,24860
2073,38001,29,31.528368,104.692038,24862
2015,13001,4,31.504556,104.665212,24860
830,1001,9,31.46349,104.747831,24863
683,80001,22,31.493155,104.770946,24862
2121,32001,13,31.465976,104.771946,24866
2120,32001,8,31.43279,104.795741,24869
785,35001,21,31.465042,104.732971,24869
683,80001,22,31.493155,104.770946,24870
2121,32001,13,31.465976,104.771946,24870
683,80001,22,31.493155,104.770946,24874
2073,38001,58,31.526805,104.693136,24878
2073,38001,58,31.526805,104.693136,24882
1129,57002,14,31.450428,104.681055,24880
2121,32001,13,31.465976,104.771946,24881
1155,17001,6,31.479319,104.768071,24884
2073,38001,58,31.526805,104.693136,24886
2310,94001,32,31.50444,104.723629,24891
753,35001,4,31.463877,104.729787,24890
787,35001,18,31.469725,104.746875,24891
2073,38001,58,31.526805,104.693136,24890
2310,94001,32,31.50444,104.723629,24895
2134,51001,6,31.483383,104.768515,24895
753,35001,4,31.463877,104.729787,24897
2073,38001,58,31.526805,104.693136,24899
1124,57001,1,31.442099,104.675085,24898
2134,51001,6,31.483383,104.768515,24897
2310,94001,32,31.50444,104.723629,24901
1155,17001,6,31.479319,104.768071,24901
2073,38001,58,31.526805,104.693136,24903
2134,51001,6,31.483383,104.768515,24901
773,3001,3,31.499709,104.774027,24903
2073,38001,58,31.526805,104.693136,24905
2310,94001,32,31.50444,104.723629,24907
2310,94001,32,31.50444,104.723629,24909
2026,801001,34,31.484185,104.766143,24910
1307,46001,3,31.454727,104.734011,24912
2310,94001,32,31.50444,104.723629,24914
753,35001,4,31.463877,104.729787,24913
2310,94001,32,31.50444,104.723629,24918
2134,51001,6,31.483383,104.768515,24915
2310,94001,32,31.50444,104.723629,24922
2134,51001,6,31.483383,104.768515,24921
3096,19001,14,31.444503,104.763694,24927
2310,94001,1,31.503112,104.725001,24930
2134,51001,6,31.483383,104.768515,24928
3096,19001,14,31.444503,104.763694,24930
2310,94001,1,31.503112,104.725001,24934
2285,46001,27,31.46792,104.766223,24933
1448,39001,27,31.471353,104.682028,24942
2310,94001,1,31.503112,104.725001,24948
3092,19001,8,31.457474,104.737588,24947
1448,39001,27,31.471353,104.682028,24948
2310,94001,1,31.503112,104.725001,24952
1334,75001,5,31.489221,104.714991,24952
1407,10001,22,31.437865,104.766855,24953
2310,94001,1,31.503112,104.725001,24956
1332,75001,12,31.479319,104.768071,24954
1918,23001,18,31.557338,104.721955,24955
826,1001,3,31.4808,104.731774,24958
2310,94001,1,31.503112,104.725001,24963
3092,19001,8,31.457474,104.737588,24961
762,3001,19,31.459967,104.716731,24968
3092,19001,8,31.457474,104.737588,24970
2123,32001,6,31.419719,104.808073,24975
1442,39001,39,31.467252,104.735567,24979
2310,94001,39,31.498965,104.727694,24981
2123,32001,6,31.419719,104.808073,24978
1435,39001,43,31.484418,104.740386,24981
1435,39001,43,31.484418,104.740386,24982
1435,39001,43,31.484418,104.740386,24985
2123,32001,6,31.419719,104.808073,24984
1340,75001,37,31.453769,104.757582,24987
770,3001,10,31.475341,104.765687,24988
1810,100001,51,31.399685,104.781422,24990
1126,57001,48,31.465928,104.693727,24990
1402,10002,32,31.462617,104.748006,24993
1435,39001,43,31.484418,104.740386,24992
2134,51001,6,31.483383,104.768515,24991
2056,8001,29,31.476491,104.735255,24996
2123,32001,6,31.419719,104.808073,24996
1937,54601,19,31.504773,104.79802,25001
2134,51001,7,31.479319,104.768071,25001
2134,51001,7,31.479319,104.768071,25004
1616,4001,49,31.365844,104.805024,25005
2134,51001,7,31.479319,104.768071,25008
2026,801001,35,31.465838,104.662981,25012
2005,20003,58,31.4565,104.736433,25014
2026,801001,35,31.465838,104.662981,25016
3076,11001,48,31.466889,104.687425,25018
2026,801001,35,31.465838,104.662981,25023
858,5001,6,31.462342,104.736401,25023
2434,807001,36,31.461291,104.719924,25027
683,80001,23,31.489703,104.767381,25036
1476,6001,4,31.49403,104.738781,25039
1424,10001,5,31.463877,104.729787,25044
2151,801001,39,31.468971,104.674971,25045
2120,32001,10,31.460528,104.783357,25049
1435,39001,6,31.480058,104.738333,25051
2256,34001,24,31.411138,104.705583,25051
1450,39001,24,31.476734,104.670884,25056
1476,6001,4,31.49403,104.738781,25054
1435,39001,6,31.480058,104.738333,25058
787,35001,19,31.46958,104.736108,25057
2015,13001,5,31.501282,104.671162,25056
2403,66002,20,31.453558,104.756705,25068
2042,79001,37,31.426491,104.763095,25069
2134,51001,7,31.479319,104.768071,25066
3098,33001,12,31.457474,104.737588,25071
2042,79001,37,31.426491,104.763095,25072
2015,13001,5,31.501282,104.671162,25067
773,3001,5,31.493155,104.770946,25076
2015,13001,5,31.501282,104.671162,25073
772,3001,6,31.489703,104.767381,25081
1453,39001,48,31.469166,104.740528,25082
1453,39001,48,31.469166,104.740528,25084
837,8001,32,31.462334,104.737541,25085
691,48001,12,31.444503,104.763694,25086
837,8001,32,31.462334,104.737541,25088
691,48001,12,31.444503,104.763694,25091
1453,39001,48,31.469166,104.740528,25092
837,8001,33,31.462854,104.741327,25091
2123,32001,7,31.423481,104.803191,25091
920,9001,25,31.435638,104.725286,25094
780,3001,2,31.505221,104.774021,25097
834,60001,13,31.472234,104.735461,25094
1462,36001,4,31.496485,104.737981,25096
834,60001,13,31.472234,104.735461,25098
691,48001,12,31.444503,104.763694,25099
839,8001,26,31.496073,104.734434,25100
839,8001,26,31.496073,104.734434,25105
1446,39001,14,31.458769,104.709111,25107
2059,27001,4,31.512315,104.722874,25127
1448,39001,50,31.466889,104.687425,25130
835,60001,4,31.463877,104.729787,25134
2079,59001,37,31.486654,104.731252,25133
1448,39001,50,31.466889,104.687425,25135
1615,4001,39,31.43373,104.768585,25137
1448,39001,50,31.466889,104.687425,25138
1615,4001,39,31.43373,104.768585,25140
1810,100001,51,31.399685,104.781422,25141
1476,6001,6,31.484418,104.740386,25142
2286,46001,26,31.469768,104.763822,25149
1453,39001,60,31.466935,104.740563,25150
1810,100001,51,31.399685,104.781422,25152
2059,27001,4,31.512315,104.722874,25154
2004,20003,6,31.462144,104.647516,25157
1124,57001,42,31.445046,104.681615,25158
1124,57001,38,31.444501,104.685176,25162
1316,20002,12,31.480352,104.768764,25164
2079,59001,37,31.486654,104.731252,25165
1124,57001,38,31.444501,104.685176,25165
2004,20003,6,31.462144,104.647516,25167
1305,46001,10,31.469355,104.765231,25166
1457,39001,34,31.458894,104.708059,25174
839,8001,27,31.489309,104.736434,25175
2059,27001,4,31.512315,104.722874,25176
2004,20003,7,31.468856,104.660898,25177
2310,94001,36,31.496341,104.733496,25178
2427,16001,7,31.426449,104.774661,25176
2069,38001,29,31.528368,104.692038,25175
1475,6001,10,31.469166,104.740528,25188
1917,23001,3,31.481687,104.735415,25190
2256,34001,27,31.415898,104.721371,25189
2122,32001,13,31.465976,104.771946,25189
1464,36001,2,31.503623,104.734271,25190
839,8001,27,31.489309,104.736434,25193
3088,19001,33,31.4808,104.731774,25196
1149,17002,5,31.483404,104.773837,25200
2009,13001,20,31.46543,104.739051,25198
1464,36001,2,31.503623,104.734271,25200
1804,100001,5,31.463072,104.736058,25200
787,35001,19,31.46958,104.736108,25201
1410,10001,27,31.450746,104.761011,25203
1622,4001,52,31.351405,104.822876,25200
2129,44001,12,31.46792,104.766223,25203
1464,36001,2,31.503623,104.734271,25205
2084,38001,67,31.499218,104.733478,25207
1464,36001,2,31.503623,104.734271,25209
1625,4001,32,31.407697,104.786961,25209
787,35001,20,31.469025,104.735612,25212
1810,100001,51,31.399685,104.781422,25215
1307,46001,5,31.462334,104.737541,25217
787,35001,20,31.469025,104.735612,25217
823,1001,7,31.469651,104.745191,25216
2404,66002,30,31.473378,104.723728,25216
2128,44001,14,31.468132,104.772244,25219
2404,66002,30,31.473378,104.723728,25218
3100,33001,6,31.489309,104.736434,25219
1410,10001,28,31.453558,104.756705,25223
1625,4001,32,31.407697,104.786961,25220
823,1001,7,31.469651,104.745191,25224
770,3001,12,31.471195,104.757379,25224
2136,51001,4,31.499709,104.774027,25226
1476,6001,7,31.480058,104.738333,25228
1413,10001,13,31.449919,104.760495,25229
782,35001,4,31.463877,104.729787,25231
845,27001,8,31.49679,104.734926,25232
1637,40001,27,31.455584,104.723903,25235
2136,51001,4,31.499709,104.774027,25239
2073,38001,59,31.512315,104.722874,25242
1637,40001,27,31.455584,104.723903,25242
855,805001,63,31.452724,104.605717,25252
780,3001,3,31.499709,104.774027,25255
855,805001,63,31.452724,104.605717,25255
2069,38001,58,31.526805,104.693136,25255
2005,20003,29,31.456105,104.728493,25257
1810,100001,53,31.396811,104.769585,25260
3084,19001,17,31.43373,104.768585,25262
2123,32001,10,31.460528,104.783357,25263
855,805001,63,31.452724,104.605717,25269
1359,7001,13,31.546374,104.704258,25270
3084,19001,16,31.437865,104.766855,25270
3087,19001,8,31.457474,104.737588,25271
843,27001,24,31.488434,104.740201,25273
780,3001,4,31.499037,104.769723,25275
3096,19001,26,31.447785,104.744802,25279
2042,79001,41,31.422526,104.752331,25285
2120,32001,11,31.461843,104.779656,25285
1437,39001,44,31.489647,104.739954,25285
1307,46001,6,31.462854,104.741327,25290
1437,39001,44,31.489647,104.739954,25290
1462,36001,7,31.484418,104.740386,25292
2403,66002,23,31.462232,104.753112,25299
1437,39001,44,31.489647,104.739954,25304
1477,6001,3,31.496485,104.737981,25307
2073,38001,59,31.512315,104.722874,25307
1622,4001,26,31.360586,104.816736,25306
753,35001,7,31.469651,104.745191,25306
774,3001,49,31.506925,104.770133,25308
2129,44001,12,31.46792,104.766223,25308
2124,32001,6,31.419719,104.808073,25309
1437,39001,43,31.484418,104.740386,25314
1316,20002,13,31.483879,104.768794,25315
1346,7001,9,31.511301,104.724088,25315
1462,36001,7,31.484418,104.740386,25320
1477,6001,3,31.496485,104.737981,25322
1462,36001,7,31.484418,104.740386,25321
1333,75001,11,31.484185,104.766143,25325
1462,36001,7,31.484418,104.740386,25328
1622,4001,26,31.360586,104.816736,25334
843,27001,24,31.488434,104.740201,25338
855,805001,23,31.457812,104.612727,25338
1155,17001,10,31.47117,104.754968,25338
1457,39001,55,31.465928,104.693727,25338
691,48001,35,31.452711,104.752566,25341
2124,32001,6,31.419719,104.808073,25339
2404,66002,30,31.473378,104.723728,25350
1450,39001,27,31.471353,104.682028,25351
1453,39001,37,31.462606,104.724424,25353
1615,4001,41,31.444503,104.763694,25352
2136,51001,6,31.483383,104.768515,25352
1453,39001,37,31.462606,104.724424,25355
825,1001,3,31.4808,104.731774,25356
2123,32001,11,31.461843,104.779656,25357
1453,39001,37,31.462606,104.724424,25360
1448,39001,14,31.458769,104.709111,25359
2136,51001,6,31.483383,104.768515,25359
1316,20002,13,31.483879,104.768794,25364
2136,51001,6,31.483383,104.768515,25365
1625,4001,34,31.414353,104.779739,25366
1435,39001,48,31.469166,104.740528,25368
2004,20003,7,31.468856,104.660898,25370
2305,41001,16,31.42686,104.574378,25371
1404,10002,32,31.462617,104.748006,25370
1437,39001,43,31.484418,104.740386,25372
1625,4001,34,31.414353,104.779739,25371
1437,39001,43,31.484418,104.740386,25375
1625,4001,34,31.414353,104.779739,25373
1804,100001,6,31.457474,104.737588,25375
2040,60001,11,31.4808,104.731774,25379
1437,39001,43,31.484418,104.740386,25380
1375,80001,21,31.499037,104.769723,25380
2136,51001,6,31.483383,104.768515,25379
1625,4001,34,31.414353,104.779739,25379
1375,80001,21,31.499037,104.769723,25382
2305,41001,16,31.42686,104.574378,25382
1149,17002,6,31.479319,104.768071,25388
2424,16001,30,31.450746,104.761011,25388
1375,80001,21,31.499037,104.769723,25388
1369,29001,33,31.5538,104.807355,25389
2136,51001,6,31.483383,104.768515,25389
2418,807001,2,31.462809,104.668596,25390
2027,801001,34,31.484185,104.766143,25394
1407,10001,27,31.450746,104.761011,25393
1462,36001,8,31.480058,104.738333,25395
1369,29001,33,31.5538,104.807355,25396
1462,36001,8,31.480058,104.738333,25399
1462,36001,8,31.480058,104.738333,25401
2027,801001,34,31.484185,104.766143,25402
2134,51001,9,31.469768,104.763822,25399
1477,6001,4,31.49403,104.738781,25404
2027,801001,34,31.484185,104.766143,25405
1369,29001,33,31.5538,104.807355,25403
1627,4001,25,31.350243,104.821301,25398
1462,36001,8,31.480058,104.738333,25404
3096,19001,27,31.453479,104.741569,25408
1477,6001,4,31.49403,104.738781,25409
683,80001,25,31.483633,104.735924,25408
2124,32001,7,31.423481,104.803191,25409
2128,44001,15,31.465045,104.777731,25414
1308,46001,3,31.454727,104.734011,25413
1410,10001,29,31.45454,104.751731,25415
1464,36001,5,31.49403,104.738781,25415
101,10001,24,31.446558,104.770903,25415
101,10001,24,31.446558,104.770903,25417
683,80001,25,31.483633,104.735924,25415
101,10001,24,31.446558,104.770903,25419
840,8001,25,31.500348,104.732721,25422
2285,46001,31,31.462122,104.742915,25427
2069,38001,59,31.512315,104.722874,25425
1487,58001,3,31.475341,104.765687,25428
2027,801001,34,31.484185,104.766143,25430
1110,12001,16,31.46353,104.763312,25426
1364,13001,3,31.505413,104.673069,25433
1622,4001,49,31.365844,104.805024,25432
2124,32001,8,31.43279,104.795741,25431
2037,5001,16,31.457474,104.737588,25437
2045,79001,28,31.407697,104.786961,25437
1622,4001,49,31.365844,104.805024,25440
1622,4001,49,31.365844,104.805024,25442
1364,13001,3,31.505413,104.673069,25445
845,27001,10,31.49403,104.738781,25448
1461,36001,14,31.463331,104.752421,25448
2418,807001,3,31.463334,104.671631,25447
