ROUTEID,SUBROUTEID,SINGLEID,DOUBLEID,STATIONNAME,STATIONID,STATIONTYPE,STATIONLONGITUDE,STATIONLATITUDE
2001,20002,1,1,九洲体育馆,30010158,主站上客站,104.616921,31.458518
2001,20002,,,,,,104.616923,31.458736
2001,20002,,,,,,104.617041,31.458755
2001,20002,,,,,,104.620249,31.458842
2001,20002,,,,,,104.620888,31.458887
2001,20002,,,,,,104.621826,31.459093
2001,20002,,,,,,104.624793,31.459702
2001,20002,2,2,狮子山,30010123,中间站,104.624933,31.459721
2001,20002,,,,,,104.625077,31.459766
2001,20002,,,,,,104.626697,31.460095
2001,20002,,,,,,104.628156,31.460494
2001,20002,,,,,,104.629991,31.461185
2001,20002,3,3,永兴上场口,30010113,中间站,104.630227,31.461097
2001,20002,,,,,,104.630308,31.461290
2001,20002,,,,,,104.632190,31.461853
2001,20002,,,,,,104.633269,31.462022
2001,20002,,,,,,104.634358,31.462036
2001,20002,,,,,,104.634899,31.461994
2001,20002,4,4,永兴开发区,30010103,中间站,104.635017,31.46191
2001,20002,,,,,,104.635200,31.461976
2001,20002,,,,,,104.636128,31.461921
2001,20002,,,,,,104.639100,31.461779
2001,20002,,,,,,104.641680,31.461660
2001,20002,5,5,永兴下场口,30010093,中间站,104.641891,31.461565
2001,20002,,,,,,104.642179,31.461651
2001,20002,,,,,,104.643939,31.461624
2001,20002,,,,,,104.645129,31.461706
2001,20002,,,,,,104.645838,31.461816
2001,20002,,,,,,104.647254,31.462118
2001,20002,6,6,宜家美国际家居,30010083,中间站,104.647516,31.462144
2001,20002,,,,,,104.647656,31.462228
2001,20002,,,,,,104.648418,31.462397
2001,20002,,,,,,104.650767,31.463006
2001,20002,,,,,,104.651250,31.463157
2001,20002,,,,,,104.652130,31.463568
2001,20002,,,,,,104.652430,31.463788
2001,20002,,,,,,104.653080,31.464392
2001,20002,,,,,,104.653192,31.464571
2001,20002,,,,,,104.655000,31.466405
2001,20002,,,,,,104.656363,31.467728
2001,20002,,,,,,104.656802,31.468057
2001,20002,,,,,,104.657205,31.468286
2001,20002,,,,,,104.658219,31.468634
2001,20002,,,,,,104.658760,31.468743
2001,20002,,,,,,104.660756,31.468931
2001,20002,7,7,温州商贸广场,30010073,中间站,104.660898,31.468856
2001,20002,,,,,,104.661003,31.468945
2001,20002,,,,,,104.664962,31.469398
2001,20002,,,,,,104.667998,31.469723
2001,20002,8,8,凝祥寺,30010063,中间站,104.668231,31.469653
2001,20002,,,,,,104.668416,31.469764
2001,20002,,,,,,104.669344,31.469864
2001,20002,,,,,,104.669688,31.469910
2001,20002,,,,,,104.670766,31.469942
2001,20002,,,,,,104.671544,31.469887
2001,20002,,,,,,104.672102,31.469787
2001,20002,,,,,,104.674870,31.469114
2001,20002,9,9,火炬大厦,30010053,中间站,104.674971,31.468971
2001,20002,,,,,,104.675170,31.469045
2001,20002,,,,,,104.679258,31.468080
2001,20002,,,,,,104.680390,31.467952
2001,20002,10,10,阳光西雅图,30010043,中间站,104.680499,31.46791
2001,20002,,,,,,104.680658,31.467924
2001,20002,,,,,,104.683029,31.467664
2001,20002,,,,,,104.683378,31.467632
2001,20002,,,,,,104.686682,31.467151
2001,20002,,,,,,104.687358,31.467005
2001,20002,11,11,三五三六厂,30010033,中间站,104.687425,31.466889
2001,20002,,,,,,104.687616,31.466950
2001,20002,,,,,,104.690115,31.466424
2001,20002,12,56,海棠花园,30010023,中间站,104.690273,31.466381
2001,20002,,,,,,104.690416,31.466360
2001,20002,,,,,,104.693935,31.465637
2001,20002,13,12,万向装饰建材城,30010013,中间站,104.694092,31.465478
2001,20002,,,,,,104.694273,31.465563
2001,20002,,,,,,104.694992,31.465426
2001,20002,,,,,,104.696231,31.465046
2001,20002,,,,,,104.697931,31.464163
2001,20002,,,,,,104.698371,31.463852
2001,20002,,,,,,104.700217,31.461912
2001,20002,,,,,,104.700592,31.461459
2001,20002,,,,,,104.701322,31.460828
2001,20002,,,,,,104.702877,31.459958
