ROUTEID,SUBROUTEID,SINGLEID,DOUBLEID,STATIONNAME,STATIONID,STATIONTYPE,STATIONLONGITUDE,STATIONLATITUDE
59,59001,1,1,科园社区,11130054,主站上客站,104.718977,31.490633
59,59001,,,,,,104.718761,31.490561
59,59001,,,,,,104.718236,31.490300
59,59001,2,2,科园社区路口,11130012,中间站,104.718136,31.490228
59,59001,,,,,,104.717962,31.490145
59,59001,,,,,,104.717227,31.489697
59,59001,,,,,,104.715972,31.488512
59,59001,,,,,,104.716707,31.488118
59,59001,,,,,,104.717447,31.487890
59,59001,,,,,,104.718713,31.487268
59,59001,,,,,,104.721234,31.486028
59,59001,,,,,,104.722597,31.485712
59,59001,,,,,,104.723884,31.485676
59,59001,,,,,,104.725864,31.485959
59,59001,,,,,,104.728117,31.486279
59,59001,,,,,,104.730955,31.486673
59,59001,3,37,绵州美家居装饰城,10030011,中间站,104.731252,31.486654
59,59001,,,,,,104.731491,31.486742
59,59001,,,,,,104.732553,31.486824
59,59001,,,,,,104.734388,31.486897
59,59001,4,4,五幢楼,10030021,中间站,104.734655,31.486786
59,59001,,,,,,104.734914,31.486915
59,59001,,,,,,104.736593,31.486984
59,59001,,,,,,104.736582,31.485721
59,59001,,,,,,104.736485,31.484875
59,59001,,,,,,104.736072,31.483768
59,59001,5,5,平政桥,10010072,中间站,104.735924,31.483633
59,59001,,,,,,104.735928,31.483448
59,59001,,,,,,104.735777,31.483114
59,59001,,,,,,104.735488,31.481764
59,59001,,,,,,104.735230,31.480593
59,59001,,,,,,104.738368,31.480374
59,59001,,,,,,104.738368,31.480177
59,59001,6,6,四0四医院,11060032,中间站,104.738333,31.480058
59,59001,,,,,,104.738363,31.479843
59,59001,,,,,,104.738358,31.478626
59,59001,,,,,,104.738347,31.476645
59,59001,,,,,,104.738347,31.475506
59,59001,7,7,九洲1958跃进路,11060022,中间站,104.738281,31.475376
59,59001,,,,,,104.738342,31.475204
59,59001,,,,,,104.738342,31.474170
59,59001,,,,,,104.738325,31.470752
59,59001,8,8,长虹国际城,11060012,中间站,104.738322,31.470635
59,59001,,,,,,104.738320,31.470386
59,59001,,,,,,104.738309,31.469627
59,59001,,,,,,104.740836,31.469585
59,59001,,,,,,104.742150,31.469567
59,59001,,,,,,104.744999,31.469617
59,59001,9,9,市人民医院,11010013,中间站,104.745191,31.469651
59,59001,,,,,,104.745546,31.469622
59,59001,,,,,,104.747708,31.469668
59,59001,,,,,,104.748003,31.469713
59,59001,,,,,,104.747922,31.469357
59,59001,,,,,,104.747922,31.469329
59,59001,,,,,,104.747917,31.468464
59,59001,10,10,中医院,11000052,中间站,104.747994,31.46826
59,59001,,,,,,104.747917,31.468048
59,59001,,,,,,104.747928,31.466332
59,59001,,,,,,104.747949,31.465655
59,59001,,,,,,104.747778,31.465605
59,59001,,,,,,104.747638,31.465467
59,59001,,,,,,104.747665,31.465257
59,59001,,,,,,104.747922,31.465065
59,59001,,,,,,104.748282,31.465193
59,59001,,,,,,104.748325,31.465266
59,59001,,,,,,104.748641,31.465184
59,59001,,,,,,104.748952,31.465088
59,59001,11,11,临园口,10020103,中间站,104.749093,31.464957
59,59001,,,,,,104.749301,31.464982
59,59001,,,,,,104.750331,31.464653
59,59001,,,,,,104.751393,31.463921
59,59001,,,,,,104.752005,31.463344
59,59001,12,12,顺河街,10020123,中间站,104.752421,31.463331
59,59001,,,,,,104.752429,31.462951
59,59001,,,,,,104.753137,31.462278
59,59001,,,,,,104.753314,31.462040
59,59001,,,,,,104.753228,31.461258
59,59001,,,,,,104.753142,31.460439
59,59001,,,,,,104.753909,31.460384
59,59001,,,,,,104.755476,31.460265
59,59001,13,30,东街,11030013,中间站,104.755772,31.460378
59,59001,,,,,,104.756087,31.460214
59,59001,,,,,,104.757814,31.460086
59,59001,,,,,,104.757782,31.459876
59,59001,,,,,,104.757653,31.458320
59,59001,,,,,,104.757589,31.456618
59,59001,,,,,,104.757546,31.455739
59,59001,,,,,,104.757482,31.455492
59,59001,14,15,南街口,10030111,中间站,104.757513,31.45516
59,59001,,,,,,104.757401,31.454874
59,59001,,,,,,104.757353,31.454412
59,59001,,,,,,104.757471,31.453749
59,59001,,,,,,104.757659,31.452737
59,59001,,,,,,104.757771,31.452206
59,59001,,,,,,104.757900,31.451859
59,59001,,,,,,104.758045,31.451653
59,59001,,,,,,104.758249,31.451433
59,59001,,,,,,104.759890,31.449955
59,59001,,,,,,104.759815,31.449813
59,59001,,,,,,104.759837,31.449630
59,59001,,,,,,104.760008,31.449502
59,59001,,,,,,104.760218,31.449497
59,59001,,,,,,104.760389,31.449584
59,59001,,,,,,104.760470,31.449721
59,59001,,,,,,104.760464,31.449813
59,59001,15,38,南山大桥,10030123,返回站,104.760495,31.449919
59,59001,,,,,,104.760389,31.449955
59,59001,,,,,,104.760298,31.450042
59,59001,,,,,,104.760164,31.450074
59,59001,,,,,,104.760014,31.450042
59,59001,,,,,,104.759944,31.449991
59,59001,,,,,,104.758297,31.451465
59,59001,,,,,,104.758152,31.451616
59,59001,,,,,,104.757959,31.451859
59,59001,,,,,,104.757831,31.452188
59,59001,,,,,,104.757686,31.452829
59,59001,,,,,,104.757557,31.453547
59,59001,16,13,南街口,10030112,中间站,104.757582,31.453769
59,59001,,,,,,104.757482,31.453982
59,59001,,,,,,104.757412,31.454398
59,59001,,,,,,104.757450,31.454920
59,59001,,,,,,104.757541,31.455423
59,59001,,,,,,104.757594,31.455744
59,59001,,,,,,104.757643,31.456723
59,59001,,,,,,104.757702,31.458265
59,59001,,,,,,104.757857,31.460082
59,59001,,,,,,104.757798,31.460127
59,59001,,,,,,104.757316,31.460164
59,59001,,,,,,104.756538,31.460224
59,59001,17,16,东街,11030014,中间站,104.756291,31.46023
59,59001,,,,,,104.756039,31.460260
59,59001,,,,,,104.753260,31.460475
59,59001,,,,,,104.753442,31.462049
59,59001,,,,,,104.753389,31.462182
59,59001,18,17,顺河街,10020124,中间站,104.753112,31.462232
59,59001,,,,,,104.753094,31.462484
59,59001,,,,,,104.751946,31.463573
59,59001,,,,,,104.751490,31.464008
59,59001,,,,,,104.750369,31.464776
59,59001,,,,,,104.750256,31.464822
59,59001,19,18,临园口,10020104,中间站,104.750115,31.464989
59,59001,,,,,,104.749880,31.464937
59,59001,,,,,,104.748276,31.465408
59,59001,,,,,,104.748196,31.465541
59,59001,,,,,,104.747992,31.465650
59,59001,,,,,,104.747965,31.466190
59,59001,20,19,中医院,11000051,中间站,104.747761,31.466449
59,59001,,,,,,104.747960,31.466662
59,59001,,,,,,104.747949,31.468002
59,59001,,,,,,104.747960,31.469311
59,59001,,,,,,104.748051,31.469759
59,59001,,,,,,104.747713,31.469700
59,59001,,,,,,104.745696,31.469663
59,59001,21,40,东方红大桥,11000012,中间站,104.745487,31.469688
59,59001,,,,,,104.745095,31.469659
59,59001,,,,,,104.744334,31.469640
59,59001,,,,,,104.742182,31.469604
59,59001,,,,,,104.738320,31.469668
59,59001,,,,,,104.738309,31.469846
59,59001,22,21,长虹国际城,11060011,中间站,104.738412,31.469988
59,59001,,,,,,104.738309,31.470180
59,59001,,,,,,104.738320,31.471379
59,59001,,,,,,104.738331,31.473689
59,59001,23,22,九洲跃进路1958,11060021,中间站,104.738432,31.473945
59,59001,,,,,,104.738336,31.474156
59,59001,,,,,,104.738347,31.476119
59,59001,,,,,,104.738352,31.478672
59,59001,24,23,四0四医院,11060031,中间站,104.738401,31.478891
59,59001,,,,,,104.738358,31.479129
59,59001,,,,,,104.738363,31.479797
59,59001,,,,,,104.738363,31.480392
59,59001,,,,,,104.736791,31.480497
59,59001,,,,,,104.735268,31.480611
59,59001,,,,,,104.735456,31.481471
59,59001,25,41,平政桥,10010071,中间站,104.735415,31.481687
