ROUTEID,SUBROUTEID,SINGLEID,DOUBLEID,STATIONNAME,STATIONID,STATIONTYPE,STATIONLONGITUDE,STATIONLATITUDE
16,16001,1,1,金楠天街广场,40010812,主站上客站,104.791963,31.402331
16,16001,,,,,,104.791696,31.402069
16,16001,,,,,,104.790409,31.401767
16,16001,,,,,,104.789808,31.402811
16,16001,2,2,卓信金楠天街,40010122,中间站,104.789768,31.403032
16,16001,,,,,,104.789577,31.403205
16,16001,,,,,,104.788676,31.404766
16,16001,,,,,,104.787238,31.407229
16,16001,,,,,,104.786975,31.407531
16,16001,3,3,涪沿村,40010112,中间站,104.786961,31.407697
16,16001,,,,,,104.786734,31.407792
16,16001,,,,,,104.786632,31.407898
16,16001,,,,,,104.783564,31.410663
16,16001,4,4,石桌子,40010102,中间站,104.783525,31.410887
16,16001,,,,,,104.783285,31.410915
16,16001,,,,,,104.779750,31.414207
16,16001,,,,,,104.780281,31.414660
16,16001,,,,,,104.781193,31.415159
16,16001,,,,,,104.783349,31.416802
16,16001,,,,,,104.782383,31.417544
16,16001,5,5,鸿越瑞櫊,40010611,中间站,104.782307,31.417693
16,16001,,,,,,104.782088,31.417782
16,16001,,,,,,104.779959,31.419467
16,16001,,,,,,104.777293,31.421540
16,16001,,,,,,104.776874,31.422117
16,16001,,,,,,104.779658,31.423431
16,16001,,,,,,104.779299,31.424017
16,16001,6,6,嘉来涪滨印象,40010592,中间站,104.779279,31.424213
16,16001,,,,,,104.779095,31.424397
16,16001,,,,,,104.778398,31.426324
16,16001,,,,,,104.778231,31.427084
16,16001,,,,,,104.774932,31.425999
16,16001,,,,,,104.774777,31.426361
16,16001,7,7,红桥西路中段,40010582,中间站,104.774661,31.426449
16,16001,,,,,,104.774664,31.426663
16,16001,,,,,,104.773838,31.428713
16,16001,,,,,,104.773446,31.429615
16,16001,8,8,红桥西路,40010572,中间站,104.773238,31.429816
16,16001,,,,,,104.773248,31.430059
16,16001,,,,,,104.772615,31.431478
16,16001,,,,,,104.773468,31.431748
16,16001,9,9,南湖街中段,40010562,中间站,104.773672,31.431838
16,16001,,,,,,104.773816,31.431844
16,16001,,,,,,104.775179,31.432288
16,16001,,,,,,104.774820,31.433259
16,16001,10,10,红桥路,40010822,中间站,104.774838,31.433416
16,16001,,,,,,104.774712,31.433524
16,16001,,,,,,104.774213,31.434884
16,16001,,,,,,104.772803,31.438234
16,16001,11,11,玫瑰花城,40010832,中间站,104.772825,31.438448
16,16001,,,,,,104.772615,31.438646
16,16001,,,,,,104.771531,31.441241
16,16001,,,,,,104.771794,31.441323
16,16001,12,12,万江眼科医院,40010842,中间站,104.771961,31.441351
16,16001,,,,,,104.772148,31.441442
16,16001,,,,,,104.777067,31.442760
16,16001,13,13,海赋长兴,40010852,中间站,104.777323,31.442793
16,16001,,,,,,104.777518,31.442889
16,16001,,,,,,104.781198,31.443914
16,16001,14,14,三江国际丽城（16路）,90010532,中间站,104.781468,31.443953
16,16001,,,,,,104.781622,31.444024
16,16001,,,,,,104.782190,31.444184
16,16001,,,,,,104.781874,31.445012
16,16001,,,,,,104.781337,31.446088
16,16001,,,,,,104.780822,31.447012
16,16001,15,15,涪滨路中段,40010522,中间站,104.780748,31.447242
16,16001,,,,,,104.780576,31.447419
16,16001,,,,,,104.779830,31.448445
16,16001,,,,,,104.778146,31.450989
16,16001,16,16,桃花岛,40010512,中间站,104.778111,31.451225
16,16001,,,,,,104.777867,31.451392
16,16001,,,,,,104.777437,31.452156
16,16001,,,,,,104.776654,31.452906
16,16001,,,,,,104.775994,31.453428
16,16001,,,,,,104.775394,31.453803
16,16001,,,,,,104.774594,31.454124
16,16001,,,,,,104.773484,31.454430
16,16001,17,17,涪滨路,40010502,中间站,104.773146,31.454612
16,16001,,,,,,104.772792,31.454526
16,16001,,,,,,104.771708,31.454673
16,16001,,,,,,104.771322,31.454760
16,16001,,,,,,104.770716,31.454984
16,16001,,,,,,104.769954,31.455112
16,16001,,,,,,104.769359,31.455094
16,16001,,,,,,104.768651,31.454975
16,16001,,,,,,104.767411,31.454609
16,16001,,,,,,104.767030,31.454440
16,16001,,,,,,104.766478,31.454302
16,16001,,,,,,104.764981,31.453707
16,16001,,,,,,104.764338,31.453364
16,16001,,,,,,104.762583,31.452197
16,16001,,,,,,104.762079,31.451799
16,16001,,,,,,104.761156,31.450879
16,16001,,,,,,104.760330,31.449982
16,16001,,,,,,104.760411,31.449918
16,16001,18,18,南山大桥,10030123,中间站,104.760495,31.449919
16,16001,,,,,,104.760438,31.449712
16,16001,,,,,,104.760352,31.449575
16,16001,,,,,,104.760185,31.449511
16,16001,,,,,,104.759944,31.449520
16,16001,,,,,,104.759037,31.448728
16,16001,,,,,,104.757718,31.447982
16,16001,,,,,,104.756715,31.447319
16,16001,,,,,,104.754843,31.446275
16,16001,,,,,,104.754274,31.446024
16,16001,,,,,,104.753936,31.445918
16,16001,,,,,,104.753024,31.445690
16,16001,,,,,,104.752815,31.445630
16,16001,,,,,,104.752536,31.445456
16,16001,,,,,,104.751801,31.445314
16,16001,,,,,,104.750642,31.445177
16,16001,,,,,,104.749805,31.445177
16,16001,19,19,高架桥,10010151,中间站,104.749663,31.445248
16,16001,,,,,,104.749371,31.445204
16,16001,,,,,,104.748824,31.445250
16,16001,,,,,,104.747461,31.445415
16,16001,,,,,,104.746882,31.445548
16,16001,,,,,,104.746302,31.445749
16,16001,,,,,,104.745761,31.446065
16,16001,,,,,,104.745369,31.446385
16,16001,,,,,,104.744908,31.447099
16,16001,,,,,,104.744768,31.447584
16,16001,20,20,代家湾,10010141,中间站,104.744802,31.447785
16,16001,,,,,,104.744661,31.447946
16,16001,,,,,,104.743604,31.451497
16,16001,,,,,,104.743298,31.452142
16,16001,,,,,,104.742767,31.452778
16,16001,,,,,,104.742773,31.452769
16,16001,,,,,,104.743336,31.453488
16,16001,,,,,,104.743894,31.454028
16,16001,,,,,,104.744141,31.454215
16,16001,,,,,,104.744655,31.454371
16,16001,,,,,,104.747928,31.455039
16,16001,,,,,,104.750256,31.454700
16,16001,21,21,南河路中段,11050033,中间站,104.750775,31.4549
16,16001,,,,,,104.751205,31.454549
16,16001,,,,,,104.752713,31.454307
16,16001,,,,,,104.757594,31.453437
16,16001,,,,,,104.757525,31.453634
16,16001,22,22,南街口,10030112,中间站,104.757582,31.453769
16,16001,,,,,,104.757482,31.453913
16,16001,,,,,,104.757385,31.454403
16,16001,,,,,,104.757444,31.454966
16,16001,,,,,,104.757589,31.455785
16,16001,,,,,,104.757841,31.460114
16,16001,,,,,,104.756463,31.460210
16,16001,23,23,东街,11030014,返回站,104.756291,31.46023
16,16001,,,,,,104.756044,31.460242
16,16001,,,,,,104.753137,31.460448
16,16001,,,,,,104.753035,31.459487
16,16001,24,24,红星街,11040011,中间站,104.752981,31.459254
16,16001,,,,,,104.753003,31.458956
16,16001,,,,,,104.752729,31.456174
16,16001,25,25,万江眼科医院,11040022,中间站,104.752673,31.455924
16,16001,,,,,,104.752675,31.455629
16,16001,,,,,,104.752530,31.454366
16,16001,,,,,,104.751876,31.454462
16,16001,26,26,南河路中段,11050034,中间站,104.751731,31.45454
16,16001,,,,,,104.751447,31.454549
16,16001,,,,,,104.747933,31.455066
16,16001,,,,,,104.744666,31.454398
16,16001,,,,,,104.744151,31.454243
16,16001,,,,,,104.743872,31.454078
16,16001,,,,,,104.743314,31.453524
16,16001,,,,,,104.742719,31.452751
16,16001,,,,,,104.743250,31.452138
16,16001,,,,,,104.743550,31.451502
16,16001,,,,,,104.744264,31.449104
16,16001,27,27,代家湾,10010142,中间站,104.744197,31.448854
16,16001,,,,,,104.744387,31.448678
16,16001,,,,,,104.744865,31.447090
16,16001,,,,,,104.745331,31.446362
16,16001,,,,,,104.745712,31.446056
16,16001,,,,,,104.746302,31.445712
16,16001,,,,,,104.746882,31.445506
16,16001,,,,,,104.747429,31.445392
16,16001,,,,,,104.748561,31.445246
16,16001,28,28,高架桥,10010152,中间站,104.748802,31.445115
16,16001,,,,,,104.749076,31.445191
16,16001,,,,,,104.749693,31.445145
16,16001,,,,,,104.750637,31.445154
16,16001,,,,,,104.751817,31.445296
16,16001,,,,,,104.751817,31.445571
16,16001,29,29,南山加气站,10010161,中间站,104.751771,31.445685
16,16001,,,,,,104.751785,31.445992
16,16001,,,,,,104.751855,31.447067
16,16001,,,,,,104.752042,31.448527
16,16001,,,,,,104.753067,31.448445
16,16001,,,,,,104.753335,31.448435
16,16001,,,,,,104.753662,31.448490
16,16001,,,,,,104.754097,31.448637
16,16001,,,,,,104.754596,31.448852
16,16001,,,,,,104.757332,31.450344
16,16001,,,,,,104.758399,31.451286
16,16001,,,,,,104.759907,31.449932
16,16001,,,,,,104.759837,31.449799
16,16001,,,,,,104.759853,31.449644
16,16001,,,,,,104.759971,31.449538
16,16001,,,,,,104.760191,31.449520
16,16001,,,,,,104.760363,31.449598
16,16001,,,,,,104.760432,31.449726
16,16001,,,,,,104.760405,31.449886
16,16001,,,,,,104.760341,31.449987
16,16001,,,,,,104.760888,31.450573
16,16001,30,30,南山大桥,10030124,中间站,104.761011,31.450746
16,16001,,,,,,104.761146,31.450847
16,16001,,,,,,104.762111,31.451767
16,16001,,,,,,104.762616,31.452183
16,16001,,,,,,104.764386,31.453364
16,16001,,,,,,104.765008,31.453684
16,16001,,,,,,104.766505,31.454266
16,16001,,,,,,104.767036,31.454398
16,16001,,,,,,104.767460,31.454581
16,16001,,,,,,104.768651,31.454925
16,16001,,,,,,104.769348,31.455062
16,16001,,,,,,104.769959,31.455071
16,16001,,,,,,104.770705,31.454957
16,16001,,,,,,104.771317,31.454714
16,16001,,,,,,104.771687,31.454650
16,16001,,,,,,104.772341,31.454554
16,16001,31,31,涪滨路,40010501,中间站,104.772714,31.454458
16,16001,,,,,,104.773039,31.454458
16,16001,,,,,,104.773452,31.454394
16,16001,,,,,,104.774567,31.454096
16,16001,,,,,,104.775345,31.453785
16,16001,,,,,,104.775957,31.453414
16,16001,,,,,,104.776429,31.453030
16,16001,32,32,桃花岛,40010511,中间站,104.776565,31.452833
16,16001,,,,,,104.776708,31.452788
16,16001,,,,,,104.777384,31.452129
16,16001,,,,,,104.777840,31.451360
16,16001,,,,,,104.779792,31.448417
16,16001,,,,,,104.779953,31.448197
16,16001,33,33,涪滨路中段,40010521,中间站,104.780008,31.448011
