ROUTEID,SUBROUTEID,SINGLEID,DOUBLEID,STATIONNAME,STATIONID,STATIONTYPE,STATIONLONGITUDE,STATIONLATITUDE
75,75001,1,1,虹色景苑,11130074,主站上客站,104.714874,31.494373
75,75001,,,,,,104.714749,31.494362
75,75001,,,,,,104.714556,31.494353
75,75001,,,,,,104.714271,31.494253
75,75001,,,,,,104.711836,31.493699
75,75001,,,,,,104.710640,31.493887
75,75001,,,,,,104.709851,31.494047
75,75001,2,2,科技路,11130084,中间站,104.709762,31.494096
75,75001,,,,,,104.709653,31.494074
75,75001,,,,,,104.708542,31.494308
75,75001,,,,,,104.705892,31.494888
75,75001,3,3,科园路口,11130093,中间站,104.705805,31.494903
75,75001,,,,,,104.705769,31.494834
75,75001,,,,,,104.704996,31.493338
75,75001,,,,,,104.707153,31.492565
75,75001,4,4,九洲大道中段,10040023,中间站,104.707233,31.492516
75,75001,,,,,,104.707351,31.492487
75,75001,,,,,,104.711042,31.491151
75,75001,,,,,,104.713231,31.490150
75,75001,,,,,,104.714786,31.489198
75,75001,5,5,中华坊,10040013,中间站,104.714991,31.489221
75,75001,,,,,,104.715012,31.489065
75,75001,,,,,,104.715596,31.488704
75,75001,,,,,,104.716696,31.488123
75,75001,,,,,,104.717436,31.487890
75,75001,,,,,,104.721208,31.486032
75,75001,,,,,,104.722581,31.485721
75,75001,,,,,,104.723863,31.485671
75,75001,,,,,,104.729024,31.486398
75,75001,,,,,,104.731132,31.486691
75,75001,6,56,绵州美家居装饰城,10030011,中间站,104.731252,31.486654
75,75001,,,,,,104.731373,31.486719
75,75001,,,,,,104.732205,31.486787
75,75001,,,,,,104.734485,31.486888
75,75001,7,8,五幢楼,10030021,中间站,104.734655,31.486786
75,75001,,,,,,104.734785,31.486897
75,75001,,,,,,104.738567,31.487053
75,75001,,,,,,104.739012,31.487075
75,75001,,,,,,104.743540,31.487268
75,75001,,,,,,104.748604,31.487483
75,75001,,,,,,104.751372,31.487606
75,75001,,,,,,104.752509,31.487519
75,75001,,,,,,104.753287,31.487432
75,75001,,,,,,104.754097,31.487387
75,75001,,,,,,104.754767,31.487419
75,75001,,,,,,104.758844,31.487620
75,75001,,,,,,104.759611,31.487684
75,75001,,,,,,104.760749,31.487903
75,75001,8,62,六里村（中经路）,10030031,中间站,104.760831,31.487996
75,75001,,,,,,104.760958,31.487949
75,75001,,,,,,104.761730,31.488073
75,75001,,,,,,104.762476,31.488164
75,75001,,,,,,104.766349,31.488082
75,75001,,,,,,104.765882,31.487181
75,75001,9,10,华兴街口,20010032,中间站,104.765813,31.487126
75,75001,,,,,,104.765813,31.487039
75,75001,,,,,,104.765668,31.486764
75,75001,,,,,,104.765534,31.485964
75,75001,,,,,,104.765652,31.484985
75,75001,,,,,,104.766065,31.484225
75,75001,10,11,富乐汽车站,20010042,中间站,104.766143,31.484185
75,75001,,,,,,104.766156,31.484070
75,75001,,,,,,104.766204,31.483983
75,75001,,,,,,104.767127,31.483388
75,75001,,,,,,104.768055,31.482656
75,75001,,,,,,104.768500,31.482135
75,75001,,,,,,104.768570,31.481673
75,75001,,,,,,104.768779,31.480977
75,75001,,,,,,104.768779,31.480648
75,75001,,,,,,104.768645,31.480236
75,75001,,,,,,104.768254,31.479344
75,75001,11,12,公汽司加油站,10030071,中间站,104.768071,31.479319
75,75001,,,,,,104.768178,31.479166
75,75001,,,,,,104.767111,31.476640
75,75001,,,,,,104.766617,31.476178
75,75001,,,,,,104.765856,31.475341
75,75001,12,59,芙蓉桥,10030221,中间站,104.765687,31.475341
75,75001,,,,,,104.765684,31.475158
75,75001,,,,,,104.764702,31.474074
75,75001,,,,,,104.763876,31.473296
75,75001,,,,,,104.762921,31.472395
75,75001,,,,,,104.762208,31.471800
75,75001,,,,,,104.761478,31.471415
75,75001,,,,,,104.761097,31.471228
75,75001,,,,,,104.761189,31.471100
75,75001,,,,,,104.761575,31.470885
75,75001,,,,,,104.762658,31.470340
75,75001,,,,,,104.763774,31.469800
75,75001,13,14,游仙保险公司,20040013,中间站,104.763822,31.469768
75,75001,,,,,,104.763903,31.469736
75,75001,,,,,,104.766628,31.468432
75,75001,,,,,,104.766338,31.467906
75,75001,14,15,海棕路,10030091,中间站,104.766223,31.46792
75,75001,,,,,,104.766290,31.467828
75,75001,,,,,,104.765625,31.466684
75,75001,,,,,,104.764971,31.465573
