ROUTEID,SUBROUTEID,SINGLEID,DOUBLEID,STATIONNAME,STATIONID,STATIONTYPE,STATIONLONGITUDE,STATIONLATITUDE
32,32001,1,59,小枧停车场,20040213,主站上客站,104.809001,31.423003
32,32001,,,,,,104.808921,31.423115
32,32001,,,,,,104.808385,31.423692
32,32001,,,,,,104.808422,31.423715
32,32001,2,61,嘉兴警苑招呼站,20040234,中间站,104.808401,31.423827
32,32001,,,,,,104.808540,31.423779
32,32001,,,,,,104.811078,31.425308
32,32001,3,55,小枧综合市场,20040144,中间站,104.811088,31.425424
32,32001,,,,,,104.811244,31.425409
32,32001,,,,,,104.813218,31.426617
32,32001,,,,,,104.814162,31.425857
32,32001,4,2,惠民街,20040164,中间站,104.814225,31.425778
32,32001,,,,,,104.814323,31.425720
32,32001,,,,,,104.815267,31.424969
32,32001,,,,,,104.815793,31.424223
32,32001,5,3,利民街,20040174,中间站,104.815835,31.424157
32,32001,,,,,,104.815900,31.424072
32,32001,,,,,,104.816013,31.423921
32,32001,,,,,,104.816775,31.421962
32,32001,,,,,,104.816737,31.420918
32,32001,,,,,,104.816705,31.420698
32,32001,6,4,五号桥,20040184,中间站,104.816719,31.420608
32,32001,,,,,,104.816667,31.420515
32,32001,,,,,,104.816587,31.420057
32,32001,,,,,,104.816099,31.420162
32,32001,,,,,,104.813100,31.421485
32,32001,7,5,新街口,20040194,中间站,104.813052,31.421586
32,32001,,,,,,104.812912,31.421577
32,32001,,,,,,104.812505,31.421760
32,32001,,,,,,104.811630,31.422044
32,32001,,,,,,104.811485,31.421952
32,32001,8,60,招呼站,20040224,中间站,104.811371,31.421923
32,32001,,,,,,104.811260,31.421810
32,32001,,,,,,104.808192,31.419737
32,32001,9,6,大河村口,20040204,中间站,104.808073,31.419719
32,32001,,,,,,104.807982,31.419604
32,32001,,,,,,104.807253,31.419105
32,32001,,,,,,104.803235,31.423385
32,32001,10,7,姚家坝,30040124,中间站,104.803191,31.423481
32,32001,,,,,,104.803053,31.423577
32,32001,,,,,,104.799845,31.426969
32,32001,,,,,,104.796063,31.432192
32,32001,,,,,,104.795768,31.432696
32,32001,11,8,三星村,20040133,中间站,104.795741,31.43279
32,32001,,,,,,104.795650,31.432902
32,32001,,,,,,104.794931,31.434105
32,32001,,,,,,104.794695,31.434563
32,32001,12,67,航空家园,20040453,中间站,104.794651,31.434666
32,32001,,,,,,104.794598,31.434787
32,32001,,,,,,104.791546,31.440985
32,32001,,,,,,104.791315,31.441502
32,32001,,,,,,104.790639,31.443470
32,32001,,,,,,104.790553,31.444193
32,32001,13,9,五里沟,20040123,中间站,104.790555,31.444273
32,32001,,,,,,104.790532,31.444413
32,32001,,,,,,104.790323,31.446193
32,32001,,,,,,104.790156,31.446774
32,32001,,,,,,104.789915,31.447671
32,32001,,,,,,104.789443,31.448724
32,32001,,,,,,104.789159,31.449877
32,32001,,,,,,104.788869,31.451438
32,32001,,,,,,104.788531,31.452426
32,32001,,,,,,104.787641,31.457501
32,32001,,,,,,104.786439,31.459025
32,32001,,,,,,104.785007,31.459908
32,32001,,,,,,104.784207,31.460187
32,32001,,,,,,104.783446,31.460375
32,32001,14,10,白云洞,30040133,中间站,104.783357,31.460528
32,32001,,,,,,104.783177,31.460443
32,32001,,,,,,104.781525,31.460846
32,32001,,,,,,104.780586,31.461203
32,32001,,,,,,104.779664,31.461692
32,32001,15,11,沈福路口,20040103,中间站,104.779656,31.461843
32,32001,,,,,,104.779444,31.461793
32,32001,,,,,,104.777218,31.463074
32,32001,,,,,,104.776005,31.463779
32,32001,,,,,,104.775732,31.463921
32,32001,16,50,人才中心,30020034,中间站,104.775716,31.464081
32,32001,,,,,,104.775474,31.464040
32,32001,,,,,,104.772347,31.465582
32,32001,,,,,,104.771955,31.465788
32,32001,17,13,沈家坝,20040034,中间站,104.771946,31.465976
32,32001,,,,,,104.771735,31.465907
32,32001,,,,,,104.769815,31.466904
32,32001,,,,,,104.766660,31.468487
32,32001,,,,,,104.766381,31.467970
32,32001,18,15,海棕路,10030091,中间站,104.766223,31.46792
32,32001,,,,,,104.766237,31.467746
32,32001,,,,,,104.764981,31.465563
32,32001,,,,,,104.764568,31.464914
32,32001,,,,,,104.764064,31.464314
32,32001,,,,,,104.763313,31.463742
32,32001,,,,,,104.762589,31.463266
32,32001,,,,,,104.758474,31.460590
32,32001,,,,,,104.757814,31.460141
32,32001,,,,,,104.756420,31.460237
32,32001,19,46,东街,11030014,中间站,104.756291,31.46023
32,32001,,,,,,104.756103,31.460269
32,32001,,,,,,104.751989,31.460581
32,32001,20,45,市中心医院,11030034,中间站,104.751751,31.460348
32,32001,,,,,,104.751651,31.460617
32,32001,,,,,,104.749779,31.460722
32,32001,,,,,,104.747981,31.460828
32,32001,,,,,,104.747981,31.462516
32,32001,21,18,建国门,11000021,返回站,104.748006,31.462617
32,32001,,,,,,104.747987,31.462740
32,32001,,,,,,104.747965,31.463642
32,32001,,,,,,104.747976,31.464749
32,32001,,,,,,104.747981,31.465088
32,32001,,,,,,104.748153,31.465133
32,32001,,,,,,104.748287,31.465216
32,32001,,,,,,104.748330,31.465289
32,32001,,,,,,104.749027,31.465074
32,32001,22,65,临园口,10020103,中间站,104.749093,31.464957
32,32001,,,,,,104.749242,31.465001
32,32001,,,,,,104.750315,31.464667
32,32001,,,,,,104.751388,31.463939
32,32001,,,,,,104.752074,31.463294
32,32001,23,66,顺河街,10020123,中间站,104.752421,31.463331
32,32001,,,,,,104.752343,31.463024
32,32001,,,,,,104.753212,31.462214
32,32001,,,,,,104.753303,31.462063
32,32001,,,,,,104.753131,31.460443
32,32001,,,,,,104.755610,31.460237
32,32001,24,16,东街,11030013,中间站,104.755772,31.460378
32,32001,,,,,,104.755910,31.460210
32,32001,,,,,,104.757825,31.460077
32,32001,,,,,,104.758528,31.460558
32,32001,,,,,,104.762632,31.463216
32,32001,,,,,,104.763367,31.463701
32,32001,,,,,,104.764128,31.464282
32,32001,,,,,,104.764633,31.464873
32,32001,,,,,,104.765040,31.465541
32,32001,,,,,,104.766027,31.467261
32,32001,25,47,海棕路,10030092,中间站,104.766123,31.467323
32,32001,,,,,,104.766156,31.467439
32,32001,,,,,,104.766693,31.468382
32,32001,,,,,,104.769777,31.466845
32,32001,,,,,,104.770678,31.466382
32,32001,26,49,沈家坝,20040038,中间站,104.770738,31.466286
32,32001,,,,,,104.770898,31.466273
32,32001,,,,,,104.772309,31.465518
32,32001,,,,,,104.774530,31.464447
32,32001,27,12,人才中心,30020033,中间站,104.774674,31.464428
32,32001,,,,,,104.774777,31.464310
32,32001,,,,,,104.775989,31.463733
32,32001,,,,,,104.777185,31.463029
32,32001,,,,,,104.778205,31.462434
32,32001,28,51,沈福路口,20040104,中间站,104.778259,31.462353
32,32001,,,,,,104.778419,31.462315
32,32001,,,,,,104.779417,31.461756
32,32001,,,,,,104.780554,31.461152
32,32001,,,,,,104.781504,31.460786
32,32001,,,,,,104.781885,31.460704
32,32001,29,52,白云洞,30040134,中间站,104.781955,31.460635
32,32001,,,,,,104.782126,31.460640
32,32001,,,,,,104.784191,31.460123
32,32001,,,,,,104.784969,31.459853
32,32001,,,,,,104.786380,31.458997
32,32001,,,,,,104.787565,31.457487
32,32001,,,,,,104.788467,31.452426
32,32001,,,,,,104.788794,31.451433
32,32001,,,,,,104.789084,31.449868
32,32001,,,,,,104.789373,31.448705
32,32001,,,,,,104.789835,31.447662
32,32001,,,,,,104.790108,31.446724
32,32001,,,,,,104.790092,31.446198
32,32001,,,,,,104.790071,31.445950
32,32001,30,53,五里沟,20040124,中间站,104.790051,31.445843
32,32001,,,,,,104.790108,31.445726
32,32001,,,,,,104.790232,31.444042
32,32001,,,,,,104.790387,31.443278
32,32001,,,,,,104.790618,31.442605
32,32001,,,,,,104.791353,31.440948
32,32001,,,,,,104.792710,31.438001
32,32001,,,,,,104.793300,31.436673
32,32001,31,68,航空家园,20040454,中间站,104.793309,31.436545
32,32001,,,,,,104.793423,31.436440
32,32001,,,,,,104.794534,31.434156
32,32001,,,,,,104.795746,31.432142
32,32001,,,,,,104.795988,31.431812
32,32001,32,54,三星村,20040134,中间站,104.796055,31.431748
32,32001,,,,,,104.796154,31.431602
32,32001,,,,,,104.797581,31.429679
32,32001,,,,,,104.799705,31.426773
32,32001,,,,,,104.801508,31.424749
32,32001,,,,,,104.801824,31.424923
32,32001,33,62,208招呼站,20040154,中间站,104.801866,31.424995
32,32001,,,,,,104.801985,31.425033
32,32001,,,,,,104.804968,31.427038
32,32001,,,,,,104.806974,31.425056
32,32001,34,63,嘉兴警苑招呼站1,20040604,中间站,104.807206,31.425116
32,32001,,,,,,104.807135,31.424900
32,32001,,,,,,104.808358,31.423683
32,32001,,,,,,104.808733,31.423257
32,32001,35,58,小枧停车场,20040214,主站下客站,104.808741,31.423135
