ROUTEID,SUBROUTEID,SINGLEID,DOUBLEID,STATIONNAME,STATIONID,STATIONTYPE,STATIONLONGITUDE,STATIONLATITUDE
22,22001,1,1,东街（71路主上）,11030016,主站上客站,104.754885,31.460411
22,22001,,,,,,104.754714,31.460352
22,22001,,,,,,104.753265,31.460480
22,22001,,,,,,104.753437,31.462077
22,22001,,,,,,104.753351,31.462237
22,22001,2,2,顺河街,10020124,中间站,104.753112,31.462232
22,22001,,,,,,104.753121,31.462447
22,22001,,,,,,104.751506,31.464012
22,22001,,,,,,104.750390,31.464781
22,22001,,,,,,104.750197,31.464854
22,22001,3,3,临园口,10020104,中间站,104.750115,31.464989
22,22001,,,,,,104.749939,31.464932
22,22001,,,,,,104.749918,31.464941
22,22001,,,,,,104.748314,31.465412
22,22001,,,,,,104.748207,31.465545
22,22001,,,,,,104.747987,31.465641
22,22001,,,,,,104.747965,31.466350
22,22001,4,4,中医院,11000051,中间站,104.747761,31.466449
22,22001,,,,,,104.747955,31.466566
22,22001,,,,,,104.747944,31.469311
22,22001,,,,,,104.748062,31.469741
22,22001,,,,,,104.748958,31.470057
22,22001,,,,,,104.749113,31.470011
22,22001,,,,,,104.751973,31.470821
22,22001,,,,,,104.752616,31.470898
22,22001,,,,,,104.753764,31.470930
22,22001,5,5,制药厂,20010019,中间站,104.753899,31.470891
22,22001,,,,,,104.754043,31.470921
22,22001,,,,,,104.757541,31.470976
22,22001,6,6,三医院,20010024,中间站,104.757675,31.470921
22,22001,,,,,,104.757798,31.470976
22,22001,,,,,,104.760577,31.471045
22,22001,,,,,,104.761167,31.471136
22,22001,,,,,,104.762256,31.471690
22,22001,,,,,,104.763576,31.472838
22,22001,7,7,芙蓉桥,10030222,中间站,104.763677,31.472862
22,22001,,,,,,104.763715,31.472966
22,22001,,,,,,104.764826,31.474019
22,22001,,,,,,104.766585,31.475963
22,22001,,,,,,104.767202,31.476558
22,22001,,,,,,104.767208,31.476585
22,22001,8,8,公汽司加油站,10030072,中间站,104.767293,31.476636
22,22001,,,,,,104.767304,31.476741
22,22001,,,,,,104.768785,31.480209
22,22001,9,9,仙人桥,10030062,中间站,104.768764,31.480352
22,22001,,,,,,104.768865,31.480465
22,22001,,,,,,104.768913,31.480639
22,22001,,,,,,104.768913,31.480982
22,22001,,,,,,104.768715,31.481641
22,22001,,,,,,104.768645,31.482103
22,22001,,,,,,104.768629,31.482583
22,22001,,,,,,104.768634,31.482583
22,22001,,,,,,104.768763,31.483777
22,22001,10,10,富乐汽车站（仙海大道）,10030052,中间站,104.768794,31.483879
22,22001,,,,,,104.768801,31.484020
22,22001,,,,,,104.769262,31.485657
22,22001,,,,,,104.769782,31.487226
22,22001,,,,,,104.769992,31.487903
22,22001,,,,,,104.771215,31.491224
22,22001,11,11,公汽司修理厂,20070011,中间站,104.771264,31.491315
22,22001,,,,,,104.771306,31.491430
22,22001,,,,,,104.772239,31.494083
22,22001,,,,,,104.772390,31.494463
22,22001,,,,,,104.773264,31.496860
22,22001,12,12,芙蓉金城,20070021,中间站,104.773285,31.496981
22,22001,,,,,,104.773344,31.497066
22,22001,,,,,,104.773741,31.498109
22,22001,,,,,,104.774927,31.501786
22,22001,,,,,,104.775023,31.502074
22,22001,,,,,,104.775919,31.504539
22,22001,13,13,欧家坝,20070061,中间站,104.776023,31.504601
22,22001,,,,,,104.776011,31.504745
22,22001,,,,,,104.776359,31.505633
22,22001,,,,,,104.776762,31.506438
22,22001,,,,,,104.777266,31.507224
22,22001,,,,,,104.778843,31.509227
22,22001,,,,,,104.780855,31.511413
22,22001,14,14,吴家村,20070072,中间站,104.780981,31.511461
22,22001,,,,,,104.781016,31.511587
22,22001,,,,,,104.782357,31.513229
22,22001,,,,,,104.782754,31.513810
22,22001,,,,,,104.783140,31.514455
22,22001,,,,,,104.783258,31.514784
22,22001,,,,,,104.784309,31.517725
22,22001,,,,,,104.784443,31.517939
22,22001,,,,,,104.784846,31.518465
22,22001,,,,,,104.785876,31.519449
22,22001,,,,,,104.787716,31.520711
22,22001,,,,,,104.789121,31.521598
22,22001,,,,,,104.789545,31.521954
22,22001,,,,,,104.790044,31.522457
22,22001,,,,,,104.790183,31.522608
22,22001,,,,,,104.790575,31.523239
22,22001,,,,,,104.790714,31.523514
22,22001,15,15,招呼站（吴家村）,20070112,中间站,104.790903,31.523566
22,22001,,,,,,104.790865,31.523733
22,22001,,,,,,104.791750,31.525247
22,22001,,,,,,104.792200,31.526139
22,22001,,,,,,104.792785,31.527227
22,22001,,,,,,104.793161,31.528155
22,22001,,,,,,104.793338,31.528731
22,22001,,,,,,104.793434,31.529362
22,22001,,,,,,104.793606,31.532206
22,22001,,,,,,104.793617,31.532517
22,22001,,,,,,104.793729,31.533244
22,22001,,,,,,104.793912,31.533921
22,22001,,,,,,104.794067,31.534209
22,22001,16,16,石板垭,20070082,中间站,104.794226,31.534282
22,22001,,,,,,104.794180,31.534410
22,22001,,,,,,104.794502,31.534867
22,22001,,,,,,104.794952,31.535297
22,22001,,,,,,104.795569,31.535713
22,22001,,,,,,104.796090,31.535992
22,22001,,,,,,104.801164,31.537451
22,22001,,,,,,104.804919,31.538447
22,22001,,,,,,104.806550,31.538891
22,22001,,,,,,104.808481,31.539586
22,22001,,,,,,104.808712,31.539695
22,22001,17,17,新桥路口,20070092,中间站,104.808874,31.539688
22,22001,,,,,,104.808948,31.539791
22,22001,,,,,,104.809560,31.540084
22,22001,,,,,,104.809887,31.540148
22,22001,,,,,,104.814076,31.542018
22,22001,,,,,,104.816662,31.542887
22,22001,,,,,,104.818110,31.543234
22,22001,,,,,,104.821125,31.543806
22,22001,,,,,,104.824263,31.544491
22,22001,,,,,,104.828673,31.545355
22,22001,,,,,,104.831194,31.545822
22,22001,18,18,招呼站,11010134,中间站,104.831358,31.545835
22,22001,,,,,,104.831532,31.545877
22,22001,,,,,,104.834660,31.546448
22,22001,,,,,,104.841054,31.547083
22,22001,,,,,,104.846794,31.547527
22,22001,,,,,,104.846735,31.547454
22,22001,19,19,沉抗路口,20070131,中间站,104.846271,31.546013
22,22001,,,,,,104.845866,31.544830
22,22001,,,,,,104.846005,31.543641
22,22001,20,20,小区招呼站,20070511,中间站,104.845956,31.543456
22,22001,,,,,,104.845898,31.542004
22,22001,,,,,,104.845973,31.541648
22,22001,,,,,,104.846091,31.541392
22,22001,,,,,,104.846478,31.541309
22,22001,,,,,,104.847797,31.541209
22,22001,,,,,,104.848334,31.541062
22,22001,21,21,招呼站（蚕茧站）,20070501,中间站,104.849131,31.540478
22,22001,,,,,,104.849364,31.540240
22,22001,,,,,,104.849578,31.539901
22,22001,,,,,,104.849750,31.538749
22,22001,,,,,,104.850672,31.537112
22,22001,22,22,仙海路,20070181,中间站,104.850725,31.536894
22,22001,,,,,,104.850866,31.536673
22,22001,,,,,,104.850946,31.536047
22,22001,,,,,,104.852995,31.536554
22,22001,23,23,海棠路,20070521,中间站,104.853121,31.536643
22,22001,,,,,,104.853258,31.537231
22,22001,24,24,沉抗,20070123,返回站,104.855491,31.537168
22,22001,,,,,,104.855538,31.538205
22,22001,25,25,仙海医院,20070532,中间站,104.854081,31.538296
22,22001,,,,,,104.852931,31.538287
22,22001,,,,,,104.852990,31.537757
22,22001,26,26,仙山路,20070292,中间站,104.852898,31.537106
22,22001,,,,,,104.852926,31.536618
22,22001,27,27,仙海路,20070182,中间站,104.850991,31.536115
22,22001,,,,,,104.850903,31.536682
22,22001,,,,,,104.850705,31.537112
22,22001,,,,,,104.849803,31.538754
22,22001,,,,,,104.849712,31.539613
22,22001,28,28,招呼站（蚕茧站）,20070502,中间站,104.849736,31.539705
22,22001,,,,,,104.849637,31.539897
22,22001,,,,,,104.849433,31.540244
22,22001,,,,,,104.849111,31.540541
22,22001,,,,,,104.848387,31.541076
22,22001,,,,,,104.847797,31.541245
22,22001,,,,,,104.846504,31.541350
22,22001,,,,,,104.846140,31.541433
22,22001,29,29,小区招呼站,20070512,中间站,104.846195,31.541526
22,22001,,,,,,104.846059,31.541652
22,22001,,,,,,104.845989,31.542009
22,22001,,,,,,104.846054,31.543627
22,22001,,,,,,104.845920,31.544825
22,22001,,,,,,104.846268,31.545666
22,22001,30,30,沉抗路口,20070132,中间站,104.846397,31.545772
22,22001,,,,,,104.846327,31.545954
22,22001,,,,,,104.846783,31.547440
22,22001,,,,,,104.846853,31.547641
22,22001,,,,,,104.846756,31.547641
22,22001,,,,,,104.841017,31.547175
22,22001,,,,,,104.834729,31.546585
22,22001,,,,,,104.833807,31.546430
22,22001,31,31,招呼站,11010133,中间站,104.833223,31.546386
22,22001,,,,,,104.833115,31.546288
22,22001,,,,,,104.830599,31.545822
22,22001,,,,,,104.826779,31.545090
22,22001,,,,,,104.824446,31.544642
22,22001,,,,,,104.821275,31.543952
22,22001,,,,,,104.819205,31.543572
22,22001,,,,,,104.818062,31.543358
22,22001,,,,,,104.816539,31.542964
22,22001,,,,,,104.814039,31.542119
22,22001,,,,,,104.811528,31.541067
22,22001,,,,,,104.809769,31.540304
22,22001,,,,,,104.809490,31.540153
22,22001,32,32,新桥路口,20070091,中间站,104.809338,31.540163
22,22001,,,,,,104.809297,31.540052
22,22001,,,,,,104.808433,31.539645
22,22001,,,,,,104.806577,31.538982
22,22001,,,,,,104.804689,31.538470
22,22001,,,,,,104.801432,31.537606
22,22001,,,,,,104.798471,31.536783
22,22001,,,,,,104.796068,31.536065
22,22001,,,,,,104.795526,31.535773
22,22001,,,,,,104.794990,31.535411
22,22001,33,33,石板垭,20070081,中间站,104.794838,31.535331
22,22001,,,,,,104.794759,31.535224
22,22001,,,,,,104.794427,31.534918
22,22001,,,,,,104.794110,31.534474
22,22001,,,,,,104.793831,31.533957
22,22001,,,,,,104.793633,31.533244
22,22001,,,,,,104.793520,31.532499
22,22001,,,,,,104.793321,31.529330
22,22001,,,,,,104.793230,31.528731
22,22001,,,,,,104.793085,31.528215
22,22001,,,,,,104.792715,31.527305
22,22001,34,34,招呼站（吴家村）,20070111,中间站,104.791019,31.524165
22,22001,,,,,,104.790414,31.523162
22,22001,,,,,,104.789969,31.522508
22,22001,,,,,,104.789432,31.521977
22,22001,,,,,,104.789019,31.521648
22,22001,,,,,,104.785827,31.519526
22,22001,,,,,,104.785291,31.519046
22,22001,,,,,,104.784771,31.518543
22,22001,,,,,,104.784223,31.517811
22,22001,,,,,,104.783016,31.514505
22,22001,,,,,,104.782668,31.513851
22,22001,,,,,,104.782276,31.513275
22,22001,,,,,,104.781316,31.512118
22,22001,35,35,吴家村,20070071,中间站,104.781127,31.512035
22,22001,,,,,,104.781085,31.511853
22,22001,,,,,,104.778720,31.509241
22,22001,,,,,,104.777191,31.507288
22,22001,36,36,欧家坝,20070062,中间站,104.776981,31.507154
22,22001,,,,,,104.776944,31.506927
22,22001,,,,,,104.776649,31.506479
22,22001,,,,,,104.776241,31.505674
22,22001,,,,,,104.774964,31.502298
22,22001,,,,,,104.774176,31.499851
22,22001,37,37,芙蓉金城,20070022,中间站,104.774027,31.499709
22,22001,,,,,,104.774074,31.499513
22,22001,,,,,,104.773607,31.498154
22,22001,,,,,,104.772851,31.496206
22,22001,,,,,,104.771853,31.493356
22,22001,38,38,公汽司修理厂,20070012,中间站,104.771751,31.493128
22,22001,,,,,,104.771692,31.492871
22,22001,,,,,,104.769890,31.487922
22,22001,,,,,,104.768704,31.484061
22,22001,,,,,,104.768629,31.483571
22,22001,39,39,富乐汽车站（仙海大道）,10030051,中间站,104.768515,31.483383
