ROUTEID,SUBROUTEID,SINGLEID,DOUBLEID,STATIONNAME,STATIONID,STATIONTYPE,STATIONLONGITUDE,STATIONLATITUDE
31,31001,1,1,开元路中段,20010123,主站上客站,104.757651,31.469781
31,31001,,,,,,104.757857,31.469864
31,31001,,,,,,104.758040,31.470825
31,31001,2,74,三医院,20010024,中间站,104.757675,31.470921
31,31001,,,,,,104.758034,31.470976
31,31001,,,,,,104.760481,31.471013
31,31001,,,,,,104.761173,31.471118
31,31001,,,,,,104.761559,31.470898
31,31001,,,,,,104.762675,31.470336
31,31001,,,,,,104.763726,31.469828
31,31001,3,3,游仙保险公司,20040013,中间站,104.763822,31.469768
31,31001,,,,,,104.763930,31.469732
31,31001,,,,,,104.766698,31.468391
31,31001,,,,,,104.767336,31.469389
31,31001,,,,,,104.767873,31.470125
31,31001,,,,,,104.768313,31.470578
31,31001,,,,,,104.769042,31.470304
31,31001,,,,,,104.769697,31.470331
31,31001,4,4,富乐山公园后山,20040243,中间站,104.769785,31.470295
31,31001,,,,,,104.769906,31.470281
31,31001,,,,,,104.770662,31.470327
31,31001,,,,,,104.777931,31.466630
31,31001,,,,,,104.780887,31.463784
31,31001,,,,,,104.783708,31.461642
31,31001,,,,,,104.785039,31.460869
31,31001,5,5,白云洞,20040113,中间站,104.785102,31.460789
31,31001,,,,,,104.785173,31.460681
31,31001,,,,,,104.785795,31.460242
31,31001,,,,,,104.787737,31.458265
31,31001,,,,,,104.788231,31.458123
31,31001,6,6,招呼站（宏林山荘）,20040253,中间站,104.788333,31.458078
31,31001,,,,,,104.788494,31.458032
31,31001,,,,,,104.792662,31.457290
31,31001,,,,,,104.792538,31.457162
31,31001,7,7,紫阳小区,20040263,中间站,104.792438,31.457119
31,31001,,,,,,104.792436,31.457016
31,31001,,,,,,104.792297,31.456233
31,31001,,,,,,104.791868,31.455501
31,31001,,,,,,104.791825,31.454549
31,31001,,,,,,104.791911,31.453506
31,31001,,,,,,104.791798,31.453149
31,31001,,,,,,104.791557,31.452211
31,31001,,,,,,104.791621,31.451785
31,31001,,,,,,104.791873,31.451442
31,31001,,,,,,104.791980,31.451103
31,31001,,,,,,104.791884,31.449982
31,31001,,,,,,104.791980,31.448921
31,31001,,,,,,104.792211,31.448161
31,31001,,,,,,104.792157,31.447941
31,31001,,,,,,104.791970,31.447781
31,31001,,,,,,104.791417,31.447612
31,31001,,,,,,104.790838,31.447191
31,31001,,,,,,104.790124,31.446728
31,31001,,,,,,104.790060,31.446156
31,31001,,,,,,104.790071,31.445909
31,31001,8,48,五里沟,20040124,中间站,104.790051,31.445843
31,31001,,,,,,104.790097,31.445708
31,31001,,,,,,104.790232,31.444024
31,31001,,,,,,104.790403,31.443264
31,31001,,,,,,104.790623,31.442605
31,31001,,,,,,104.792184,31.439159
31,31001,,,,,,104.793311,31.436696
31,31001,9,77,航空家园,20040454,中间站,104.793309,31.436545
31,31001,,,,,,104.793413,31.436454
31,31001,,,,,,104.794523,31.434147
31,31001,,,,,,104.795757,31.432119
31,31001,,,,,,104.795977,31.431826
31,31001,10,47,三星村,20040134,中间站,104.796055,31.431748
31,31001,,,,,,104.796127,31.431625
31,31001,,,,,,104.799700,31.426759
31,31001,,,,,,104.801502,31.424726
31,31001,,,,,,104.801808,31.424914
31,31001,11,10,208招呼站,20040154,中间站,104.801866,31.424995
31,31001,,,,,,104.801953,31.425010
31,31001,,,,,,104.804973,31.427043
31,31001,,,,,,104.808358,31.423674
31,31001,,,,,,104.808433,31.423715
31,31001,12,11,嘉兴警苑招呼站,20040234,中间站,104.808401,31.423827
31,31001,,,,,,104.808546,31.423779
31,31001,,,,,,104.811078,31.425308
31,31001,13,12,小枧综合市场,20040144,中间站,104.811088,31.425424
31,31001,,,,,,104.811244,31.425409
31,31001,,,,,,104.813240,31.426622
31,31001,,,,,,104.814667,31.427505
31,31001,,,,,,104.813642,31.428599
31,31001,,,,,,104.812762,31.429615
31,31001,,,,,,104.812746,31.429807
31,31001,,,,,,104.813041,31.430933
31,31001,,,,,,104.813417,31.432320
31,31001,,,,,,104.813701,31.433199
31,31001,,,,,,104.813599,31.434719
31,31001,14,13,川北监狱,20050501,中间站,104.813601,31.434971
31,31001,,,,,,104.813583,31.435076
31,31001,,,,,,104.813331,31.436238
31,31001,,,,,,104.812639,31.436893
31,31001,,,,,,104.812167,31.437891
31,31001,,,,,,104.811888,31.437955
31,31001,15,14,一星村村委,20050491,中间站,104.811785,31.437951
31,31001,,,,,,104.811689,31.438005
31,31001,,,,,,104.811233,31.438106
31,31001,,,,,,104.811206,31.439589
31,31001,,,,,,104.810343,31.444500
31,31001,,,,,,104.810354,31.444628
31,31001,16,15,一星村小学,20050481,中间站,104.810379,31.444723
31,31001,,,,,,104.810418,31.444829
31,31001,,,,,,104.810874,31.445639
31,31001,,,,,,104.810944,31.446284
31,31001,,,,,,104.811662,31.448037
31,31001,17,16,一星村三社,20050511,中间站,104.811716,31.448124
31,31001,,,,,,104.811743,31.448225
31,31001,,,,,,104.811834,31.448641
31,31001,,,,,,104.811995,31.448673
31,31001,,,,,,104.813733,31.449369
31,31001,,,,,,104.813808,31.449575
31,31001,18,17,拱桥,20050471,中间站,104.813852,31.449648
31,31001,,,,,,104.813942,31.449717
31,31001,,,,,,104.814388,31.450097
31,31001,,,,,,104.814532,31.450550
31,31001,,,,,,104.814892,31.451264
31,31001,,,,,,104.815122,31.451895
31,31001,19,18,洪发村五社,20050521,中间站,104.815166,31.451975
31,31001,,,,,,104.815165,31.452092
31,31001,,,,,,104.815128,31.452380
31,31001,,,,,,104.815096,31.452536
31,31001,,,,,,104.814983,31.452852
31,31001,,,,,,104.814870,31.453204
31,31001,,,,,,104.814806,31.453479
31,31001,,,,,,104.814978,31.453739
31,31001,,,,,,104.815144,31.454060
31,31001,,,,,,104.815841,31.455121
31,31001,20,19,招呼站（安置点）,20050531,中间站,104.815891,31.455189
31,31001,,,,,,104.815959,31.455282
31,31001,,,,,,104.816759,31.456192
31,31001,,,,,,104.817059,31.456869
31,31001,,,,,,104.817563,31.457254
31,31001,,,,,,104.818164,31.458718
31,31001,21,20,洪发村七社,20050541,中间站,104.818239,31.458784
31,31001,,,,,,104.818298,31.458878
31,31001,,,,,,104.818320,31.459231
31,31001,,,,,,104.818175,31.459523
31,31001,,,,,,104.817794,31.459981
31,31001,,,,,,104.817536,31.460196
31,31001,,,,,,104.817494,31.460434
31,31001,,,,,,104.817606,31.460677
31,31001,,,,,,104.818658,31.464095
