ROUTEID,SUBROUTEID,SINGLEID,DOUBLEID,STATIONNAME,STATIONID,STATIONTYPE,STATIONLONGITUDE,STATIONLATITUDE
71,71001,1,27,火炬大厦（北）,30010056,主站上客站,104.678895,31.469961
71,71001,,,,,,104.678984,31.469993
71,71001,,,,,,104.679869,31.469805
71,71001,,,,,,104.680374,31.471553
71,71001,,,,,,104.681929,31.471338
71,71001,2,35,21世纪花园,30530203,中间站,104.682028,31.471353
71,71001,,,,,,104.682112,31.471310
71,71001,,,,,,104.684118,31.471059
71,71001,,,,,,104.684880,31.470967
71,71001,3,14,双碑中街,30530193,中间站,104.684986,31.47099
71,71001,,,,,,104.685089,31.470949
71,71001,,,,,,104.685786,31.470866
71,71001,,,,,,104.685684,31.469901
71,71001,,,,,,104.685556,31.467467
71,71001,,,,,,104.685534,31.467298
71,71001,,,,,,104.686650,31.467142
71,71001,,,,,,104.687347,31.466991
71,71001,4,37,三五三六厂,30010033,中间站,104.687425,31.466889
71,71001,,,,,,104.687557,31.466941
71,71001,,,,,,104.690459,31.466332
71,71001,,,,,,104.693404,31.465724
71,71001,,,,,,104.694031,31.465600
71,71001,5,15,万向装饰建材城,30010013,中间站,104.694092,31.465478
71,71001,,,,,,104.694235,31.465559
71,71001,,,,,,104.694949,31.465422
71,71001,,,,,,104.696193,31.465042
71,71001,,,,,,104.697223,31.464548
71,71001,,,,,,104.697910,31.464154
71,71001,,,,,,104.698361,31.463829
71,71001,,,,,,104.700179,31.461935
71,71001,,,,,,104.700619,31.461418
71,71001,,,,,,104.701316,31.460818
71,71001,,,,,,104.702867,31.459949
71,71001,,,,,,104.704084,31.459363
71,71001,,,,,,104.705372,31.458883
71,71001,,,,,,104.707013,31.458412
71,71001,,,,,,104.709803,31.458828
71,71001,,,,,,104.711857,31.459130
71,71001,,,,,,104.712759,31.459258
71,71001,6,16,火车客站,10020023,中间站,104.712854,31.459278
71,71001,,,,,,104.712979,31.459286
71,71001,,,,,,104.714706,31.459537
71,71001,,,,,,104.715596,31.459734
71,71001,,,,,,104.718241,31.460503
71,71001,,,,,,104.722409,31.461738
71,71001,7,17,花园小区,10020043,中间站,104.722473,31.461857
71,71001,,,,,,104.722618,31.461802
71,71001,,,,,,104.727205,31.463202
71,71001,,,,,,104.729635,31.463953
71,71001,8,18,七星楼,10020053,中间站,104.729787,31.463877
71,71001,,,,,,104.729834,31.464021
71,71001,,,,,,104.731035,31.464378
71,71001,,,,,,104.732119,31.464703
71,71001,,,,,,104.735166,31.465110
71,71001,,,,,,104.735257,31.465060
71,71001,,,,,,104.735386,31.464992
71,71001,,,,,,104.735541,31.464987
71,71001,,,,,,104.735734,31.465037
71,71001,,,,,,104.735890,31.465202
71,71001,,,,,,104.738079,31.465271
71,71001,,,,,,104.738336,31.465284
71,71001,,,,,,104.739377,31.465275
71,71001,9,19,富乐路口凯德广场,10020063,中间站,104.739521,31.46518
71,71001,,,,,,104.739688,31.465280
71,71001,,,,,,104.740627,31.465284
71,71001,,,,,,104.743202,31.465280
71,71001,,,,,,104.747638,31.465271
71,71001,,,,,,104.747681,31.465193
71,71001,,,,,,104.747939,31.465065
71,71001,,,,,,104.748169,31.465101
71,71001,,,,,,104.748293,31.465202
71,71001,,,,,,104.748357,31.465275
71,71001,,,,,,104.749006,31.465065
71,71001,10,20,临园口,10020103,中间站,104.749093,31.464957
71,71001,,,,,,104.749226,31.464987
71,71001,,,,,,104.750336,31.464648
71,71001,,,,,,104.751377,31.463935
71,71001,,,,,,104.752139,31.463198
71,71001,11,21,顺河街,10020123,中间站,104.752421,31.463331
71,71001,,,,,,104.752284,31.463070
71,71001,,,,,,104.753206,31.462214
71,71001,,,,,,104.753298,31.462054
71,71001,,,,,,104.753115,31.460429
71,71001,,,,,,104.755647,31.460233
71,71001,12,1,东街,11030013,返回站,104.755772,31.460378
71,71001,,,,,,104.755835,31.460224
71,71001,,,,,,104.757777,31.460073
71,71001,,,,,,104.757605,31.457794
71,71001,,,,,,104.757552,31.456284
71,71001,,,,,,104.757535,31.455762
71,71001,,,,,,104.757444,31.455245
71,71001,13,2,南街口,10030111,中间站,104.757513,31.45516
71,71001,,,,,,104.757391,31.455080
71,71001,,,,,,104.757337,31.454462
71,71001,,,,,,104.757498,31.453488
71,71001,,,,,,104.756806,31.453598
71,71001,14,23,南河路口,11050014,中间站,104.756705,31.453558
71,71001,,,,,,104.756629,31.453630
71,71001,,,,,,104.752681,31.454330
71,71001,,,,,,104.752885,31.456412
71,71001,,,,,,104.753013,31.457803
71,71001,15,38,红星街,11040012,中间站,104.752981,31.457904
71,71001,,,,,,104.753045,31.458013
71,71001,,,,,,104.753276,31.460489
71,71001,,,,,,104.753453,31.462072
71,71001,,,,,,104.753335,31.462283
71,71001,16,5,顺河街,10020124,中间站,104.753112,31.462232
71,71001,,,,,,104.753158,31.462443
71,71001,,,,,,104.751495,31.464026
71,71001,,,,,,104.750369,31.464813
71,71001,,,,,,104.750154,31.464877
71,71001,17,6,临园口,10020104,中间站,104.750115,31.464989
71,71001,,,,,,104.750015,31.464918
71,71001,,,,,,104.748282,31.465435
71,71001,,,,,,104.748239,31.465531
71,71001,,,,,,104.748105,31.465632
71,71001,,,,,,104.748019,31.465660
71,71001,,,,,,104.747917,31.465650
71,71001,,,,,,104.747756,31.465605
71,71001,,,,,,104.747622,31.465481
71,71001,,,,,,104.747617,31.465435
71,71001,,,,,,104.745744,31.465440
71,71001,,,,,,104.743642,31.465435
71,71001,,,,,,104.741737,31.465431
71,71001,18,26,富乐路口,11150034,中间站,104.741613,31.46537
71,71001,,,,,,104.741496,31.465440
71,71001,,,,,,104.740616,31.465431
71,71001,,,,,,104.738701,31.465422
71,71001,,,,,,104.736915,31.465422
71,71001,,,,,,104.735874,31.465431
71,71001,,,,,,104.735810,31.465536
71,71001,,,,,,104.735681,31.465623
71,71001,,,,,,104.735520,31.465669
71,71001,,,,,,104.735413,31.465655
71,71001,,,,,,104.735289,31.465614
71,71001,,,,,,104.735155,31.465504
71,71001,,,,,,104.735085,31.465326
71,71001,,,,,,104.735091,31.465294
71,71001,,,,,,104.733074,31.465001
71,71001,19,8,七星楼,10020054,中间站,104.732971,31.465042
71,71001,,,,,,104.732897,31.464992
71,71001,,,,,,104.732054,31.464850
71,71001,,,,,,104.730965,31.464525
71,71001,,,,,,104.726996,31.463317
71,71001,,,,,,104.724544,31.462566
71,71001,20,9,花园小区,10020044,中间站,104.724424,31.462606
71,71001,,,,,,104.724399,31.462530
71,71001,,,,,,104.721680,31.461688
71,71001,,,,,,104.718536,31.460768
71,71001,,,,,,104.716192,31.460118
71,71001,,,,,,104.714679,31.459697
71,71001,,,,,,104.713123,31.459482
71,71001,21,10,火车客站,10020024,中间站,104.712955,31.459649
71,71001,,,,,,104.712893,31.459446
71,71001,,,,,,104.709781,31.458997
71,71001,,,,,,104.707029,31.458585
71,71001,,,,,,104.705436,31.459034
71,71001,,,,,,104.704149,31.459519
71,71001,,,,,,104.702947,31.460018
71,71001,,,,,,104.701413,31.460883
71,71001,,,,,,104.700694,31.461500
71,71001,,,,,,104.700292,31.461981
71,71001,,,,,,104.699766,31.462525
71,71001,,,,,,104.699160,31.463120
71,71001,,,,,,104.698462,31.463889
71,71001,,,,,,104.697990,31.464227
71,71001,,,,,,104.696971,31.464841
71,71001,,,,,,104.696429,31.465147
71,71001,,,,,,104.695013,31.465568
71,71001,,,,,,104.693817,31.465806
71,71001,22,11,万向装饰建材城,30010014,中间站,104.693727,31.465928
71,71001,,,,,,104.693602,31.465847
71,71001,,,,,,104.692213,31.466122
71,71001,,,,,,104.687862,31.467037
71,71001,,,,,,104.687026,31.467211
71,71001,23,12,三五三六厂,30010034,中间站,104.686979,31.467298
71,71001,,,,,,104.686897,31.467243
71,71001,,,,,,104.686645,31.467284
71,71001,,,,,,104.685636,31.467430
71,71001,,,,,,104.683351,31.467769
71,71001,,,,,,104.679322,31.468194
71,71001,,,,,,104.676002,31.468981
71,71001,,,,,,104.674843,31.469251
71,71001,24,13,火炬大厦,30010054,中间站,104.674814,31.469398
71,71001,,,,,,104.674682,31.469293
71,71001,,,,,,104.673185,31.469649
71,71001,,,,,,104.673459,31.470629
71,71001,25,39,家电城,30530271,中间站,104.673503,31.470715
71,71001,,,,,,104.673518,31.470821
71,71001,,,,,,104.673636,31.471260
71,71001,,,,,,104.675669,31.470780
71,71001,26,34,火炬大厦（北）,30010057,主站下客站,104.675751,31.470646
